Index,Acceleration_X,Acceleration_Y,Acceleration_Z,BPM,Activity
11370,-0.205,0.989,-0.086,65,4
11371,-0.217,0.989,-0.068,65,4
11372,-0.232,0.985,-0.056,65,4
11373,-0.241,0.982,-0.062,65,4
11374,-0.245,0.981,-0.075,65,4
11375,-0.243,0.983,-0.081,65,4
11376,-0.237,0.986,-0.076,65,4
11377,-0.231,0.987,-0.069,65,4
11378,-0.231,0.985,-0.066,65,4
11379,-0.229,0.982,-0.071,65,4
11380,-0.219,0.98,-0.081,65,4
11381,-0.213,0.981,-0.085,65,4
11382,-0.214,0.985,-0.082,65,4
11383,-0.223,0.989,-0.076,65,4
11384,-0.229,0.99,-0.075,65,4
11385,-0.226,0.99,-0.08,65,4
11386,-0.226,0.99,-0.085,65,4
11387,-0.228,0.99,-0.087,65,4
11388,-0.23,0.99,-0.087,65,4
11389,-0.229,0.989,-0.086,65,4
11390,-0.227,0.987,-0.085,65,4
11391,-0.228,0.987,-0.086,65,4
11392,-0.231,0.988,-0.086,65,4
11393,-0.234,0.988,-0.084,65,4
11394,-0.233,0.988,-0.085,65,4
11395,-0.23,0.987,-0.085,65,4
11396,-0.229,0.985,-0.082,65,4
11397,-0.23,0.986,-0.081,65,4
11398,-0.234,0.987,-0.083,65,4
11399,-0.237,0.988,-0.085,65,4
11400,-0.237,0.988,-0.087,66,4
11401,-0.235,0.988,-0.086,66,4
11402,-0.232,0.986,-0.085,66,4
11403,-0.233,0.985,-0.084,66,4
11404,-0.235,0.986,-0.086,66,4
11405,-0.235,0.986,-0.087,66,4
11406,-0.235,0.986,-0.087,66,4
11407,-0.236,0.986,-0.086,66,4
11408,-0.237,0.986,-0.084,66,4
11409,-0.235,0.986,-0.085,66,4
11410,-0.236,0.986,-0.085,66,4
11411,-0.238,0.987,-0.088,66,4
11412,-0.236,0.987,-0.09,66,4
11413,-0.23,0.987,-0.089,66,4
11414,-0.23,0.986,-0.086,66,4
11415,-0.236,0.986,-0.086,66,4
11416,-0.237,0.986,-0.09,66,4
11417,-0.235,0.987,-0.091,66,4
11418,-0.233,0.987,-0.09,66,4
11419,-0.233,0.987,-0.089,66,4
11420,-0.232,0.987,-0.087,66,4
11421,-0.23,0.986,-0.087,66,4
11422,-0.232,0.986,-0.087,66,4
11423,-0.237,0.988,-0.09,66,4
11424,-0.239,0.988,-0.093,66,4
11425,-0.236,0.987,-0.09,66,4
11426,-0.232,0.985,-0.088,66,4
11427,-0.232,0.985,-0.091,66,4
11428,-0.234,0.986,-0.093,66,4
11429,-0.238,0.985,-0.088,66,4
11430,-0.242,0.985,-0.084,66,4
11431,-0.244,0.985,-0.087,66,4
11432,-0.241,0.983,-0.088,66,4
11433,-0.237,0.981,-0.087,66,4
11434,-0.237,0.982,-0.083,66,4
11435,-0.242,0.985,-0.084,66,4
11436,-0.246,0.986,-0.089,66,4
11437,-0.247,0.984,-0.093,66,4
11438,-0.245,0.984,-0.092,66,4
11439,-0.245,0.983,-0.085,66,4
11440,-0.248,0.981,-0.083,67,4
11441,-0.248,0.982,-0.086,67,4
11442,-0.248,0.984,-0.087,67,4
11443,-0.249,0.986,-0.089,67,4
11444,-0.248,0.985,-0.087,67,4
11445,-0.243,0.983,-0.086,67,4
11446,-0.242,0.984,-0.087,67,4
11447,-0.244,0.985,-0.088,67,4
11448,-0.245,0.984,-0.089,67,4
11449,-0.242,0.984,-0.089,67,4
11450,-0.239,0.985,-0.085,67,4
11451,-0.241,0.984,-0.083,67,4
11452,-0.25,0.982,-0.085,67,4
11453,-0.255,0.978,-0.086,67,4
11454,-0.257,0.978,-0.083,67,4
11455,-0.254,0.984,-0.079,67,4
11456,-0.249,0.986,-0.08,67,4
11457,-0.248,0.982,-0.083,67,4
11458,-0.254,0.976,-0.087,67,4
11459,-0.265,0.975,-0.088,67,4
11460,-0.268,0.978,-0.085,67,4
11461,-0.257,0.982,-0.082,67,4
11462,-0.243,0.983,-0.081,67,4
11463,-0.242,0.981,-0.075,67,4
11464,-0.255,0.98,-0.07,67,4
11465,-0.27,0.98,-0.071,67,4
11466,-0.272,0.981,-0.073,67,4
11467,-0.263,0.979,-0.073,67,4
11468,-0.255,0.978,-0.069,67,4
11469,-0.249,0.979,-0.066,67,4
11470,-0.245,0.982,-0.067,67,4
11471,-0.246,0.983,-0.068,67,4
11472,-0.248,0.983,-0.07,67,4
11473,-0.248,0.985,-0.07,67,4
11474,-0.245,0.987,-0.068,67,4
11475,-0.24,0.985,-0.067,67,4
11476,-0.236,0.983,-0.068,67,4
11477,-0.234,0.983,-0.071,67,4
11478,-0.235,0.983,-0.073,67,4
11479,-0.236,0.983,-0.075,67,4
11480,-0.238,0.982,-0.074,68,4
11481,-0.238,0.978,-0.071,68,4
11482,-0.236,0.978,-0.071,68,4
11483,-0.24,0.982,-0.072,68,4
11484,-0.251,0.987,-0.076,68,4
11485,-0.26,0.988,-0.083,68,4
11486,-0.257,0.987,-0.091,68,4
11487,-0.244,0.985,-0.099,68,4
11488,-0.237,0.986,-0.102,68,4
11489,-0.238,0.986,-0.1,68,4
11490,-0.238,0.986,-0.094,68,4
11491,-0.237,0.986,-0.091,68,4
11492,-0.238,0.986,-0.089,68,4
11493,-0.24,0.982,-0.088,68,4
11494,-0.239,0.982,-0.091,68,4
11495,-0.239,0.985,-0.092,68,4
11496,-0.242,0.986,-0.093,68,4
11497,-0.241,0.987,-0.098,68,4
11498,-0.235,0.989,-0.103,68,4
11499,-0.231,0.989,-0.103,68,4
11500,-0.231,0.988,-0.097,68,4
11501,-0.233,0.984,-0.095,68,4
11502,-0.235,0.983,-0.097,68,4
11503,-0.233,0.986,-0.102,68,4
11504,-0.232,0.988,-0.107,68,4
11505,-0.231,0.988,-0.111,68,4
11506,-0.227,0.987,-0.115,68,4
11507,-0.219,0.988,-0.118,68,4
11508,-0.212,0.986,-0.116,68,4
11509,-0.209,0.982,-0.108,68,4
11510,-0.209,0.983,-0.099,68,4
11511,-0.216,0.987,-0.092,68,4
11512,-0.23,0.989,-0.089,68,4
11513,-0.247,1.003,-0.078,68,4
11514,-0.257,1.013,-0.065,68,4
11515,-0.238,0.999,-0.064,68,4
11516,-0.212,0.979,-0.068,68,4
11517,-0.214,0.962,-0.078,68,4
11518,-0.227,0.95,-0.086,68,4
11519,-0.235,0.953,-0.085,68,4
11520,-0.244,0.969,-0.077,68,4
11521,-0.267,0.989,-0.063,68,4
11522,-0.288,0.995,-0.046,68,4
11523,-0.285,0.986,-0.03,68,4
11524,-0.265,0.973,-0.026,68,4
11525,-0.251,0.967,-0.029,68,4
11526,-0.247,0.963,-0.028,68,4
11527,-0.251,0.962,-0.026,68,4
11528,-0.258,0.966,-0.026,68,4
11529,-0.258,0.969,-0.028,68,4
11530,-0.252,0.969,-0.029,68,4
11531,-0.248,0.969,-0.033,68,4
11532,-0.246,0.976,-0.046,68,4
11533,-0.263,0.984,-0.056,68,4
11534,-0.279,0.985,-0.061,68,4
11535,-0.285,0.98,-0.068,68,4
11536,-0.287,0.961,-0.068,68,4
11537,-0.281,0.946,-0.071,68,4
11538,-0.288,0.952,-0.085,68,4
11539,-0.29,0.96,-0.092,68,4
11540,-0.282,0.956,-0.092,68,4
11541,-0.285,0.948,-0.094,68,4
11542,-0.284,0.95,-0.097,68,4
11543,-0.283,0.958,-0.101,68,4
11544,-0.281,0.968,-0.107,68,4
11545,-0.284,0.992,-0.118,68,4
11546,-0.287,1.015,-0.141,68,4
11547,-0.282,1.02,-0.173,68,4
11548,-0.281,1.011,-0.196,68,4
11549,-0.28,1,-0.211,68,4
11550,-0.271,0.993,-0.218,67,4
11551,-0.262,0.992,-0.214,67,4
11552,-0.254,0.995,-0.207,67,4
11553,-0.248,0.991,-0.195,67,4
11554,-0.246,0.973,-0.168,67,4
11555,-0.246,0.952,-0.135,67,4
11556,-0.247,0.953,-0.114,67,4
11557,-0.253,0.976,-0.093,67,4
11558,-0.274,1.004,-0.055,67,4
11559,-0.289,1.026,-0.016,67,4
11560,-0.298,1.021,0.01,67,4
11561,-0.305,1.006,0.035,67,4
11562,-0.308,0.998,0.032,67,4
11563,-0.32,0.979,0.005,67,4
11564,-0.343,0.957,-0.015,67,4
11565,-0.349,0.934,-0.039,67,4
11566,-0.354,0.907,-0.05,67,4
11567,-0.363,0.899,-0.046,67,4
11568,-0.358,0.902,-0.034,67,4
11569,-0.334,0.9,-0.026,67,4
11570,-0.287,0.9,-0.037,67,4
11571,-0.239,0.904,-0.054,67,4
11572,-0.192,0.917,-0.051,67,4
11573,-0.157,0.934,-0.019,67,4
11574,-0.15,0.954,0.02,67,4
11575,-0.159,0.981,0.059,67,4
11576,-0.166,1,0.084,67,4
11577,-0.18,1.005,0.1,67,4
11578,-0.208,1.003,0.114,67,4
11579,-0.225,1.007,0.131,67,4
11580,-0.229,1.007,0.13,67,4
11581,-0.235,1.009,0.111,67,4
11582,-0.238,1.011,0.09,67,4
11583,-0.228,0.991,0.07,67,4
11584,-0.201,0.966,0.056,67,4
11585,-0.15,0.954,0.044,67,4
11586,-0.099,0.96,0.043,67,4
11587,-0.064,0.981,0.054,67,4
11588,-0.043,1.006,0.065,67,4
11589,-0.049,1.014,0.064,67,4
11590,-0.056,0.981,0.046,67,4
11591,-0.064,0.947,0.015,67,4
11592,-0.109,0.95,-0.015,67,4
11593,-0.172,0.969,-0.023,67,4
11594,-0.213,0.991,-0.017,67,4
11595,-0.232,1.012,-0.018,67,4
11596,-0.244,1.017,-0.034,67,4
11597,-0.265,1.02,-0.049,67,4
11598,-0.272,1.058,-0.059,67,4
11599,-0.258,1.106,-0.098,67,4
11600,-0.25,1.125,-0.143,67,4
11601,-0.232,1.112,-0.148,67,4
11602,-0.199,1.072,-0.135,67,4
11603,-0.186,1.03,-0.124,67,4
11604,-0.186,0.995,-0.11,67,4
11605,-0.173,0.969,-0.105,67,4
11606,-0.152,0.967,-0.12,67,4
11607,-0.13,0.965,-0.147,67,4
11608,-0.121,0.965,-0.171,67,4
11609,-0.138,0.97,-0.175,67,4
11610,-0.162,0.965,-0.159,67,4
11611,-0.16,0.968,-0.147,67,4
11612,-0.149,0.99,-0.145,67,4
11613,-0.152,0.995,-0.14,67,4
11614,-0.145,0.983,-0.129,67,4
11615,-0.151,0.978,-0.116,67,4
11616,-0.172,0.981,-0.104,67,4
11617,-0.176,0.987,-0.101,67,4
11618,-0.182,1.004,-0.098,67,4
11619,-0.195,1.026,-0.08,67,4
11620,-0.201,1.023,-0.048,67,4
11621,-0.203,1.009,-0.02,67,4
11622,-0.208,1.001,0.009,67,4
11623,-0.214,0.995,0.035,67,4
11624,-0.219,0.996,0.058,67,4
11625,-0.224,1.002,0.088,67,4
11626,-0.208,1.015,0.103,67,4
11627,-0.17,1.022,0.084,67,4
11628,-0.141,1.013,0.039,67,4
11629,-0.14,0.993,-0.01,67,4
11630,-0.152,0.981,-0.056,67,4
11631,-0.156,0.989,-0.084,67,4
11632,-0.17,0.997,-0.077,67,4
11633,-0.2,0.968,-0.056,67,4
11634,-0.226,0.91,-0.053,67,4
11635,-0.271,0.896,-0.069,67,4
11636,-0.321,0.947,-0.095,67,4
11637,-0.345,1.011,-0.113,67,4
11638,-0.353,1.029,-0.104,67,4
11639,-0.337,0.995,-0.083,67,4
11640,-0.299,0.958,-0.071,67,4
11641,-0.254,0.951,-0.07,67,4
11642,-0.221,0.97,-0.059,67,4
11643,-0.19,0.994,-0.038,67,4
11644,-0.161,0.999,-0.005,67,4
11645,-0.16,0.983,0.039,67,4
11646,-0.163,0.959,0.041,67,4
11647,-0.157,0.95,-0.006,67,4
11648,-0.168,0.967,-0.06,67,4
11649,-0.197,1,-0.102,67,4
11650,-0.228,1.039,-0.146,67,4
11651,-0.315,1.044,-0.208,67,4
11652,-0.351,1.027,-0.212,67,4
11653,-0.333,1.009,-0.221,67,4
11654,-0.287,0.992,-0.228,67,4
11655,-0.264,0.972,-0.23,67,4
11656,-0.27,0.958,-0.224,67,4
11657,-0.28,0.962,-0.214,67,4
11658,-0.277,0.983,-0.212,67,4
11659,-0.264,1.009,-0.212,67,4
11660,-0.253,1.02,-0.205,69,4
11661,-0.252,1.014,-0.183,69,4
11662,-0.253,1.006,-0.153,69,4
11663,-0.247,0.997,-0.126,69,4
11664,-0.239,0.993,-0.106,69,4
11665,-0.224,1.019,-0.105,69,4
11666,-0.191,1.04,-0.11,69,4
11667,-0.172,1.029,-0.111,69,4
11668,-0.196,1.004,-0.096,69,4
11669,-0.219,0.982,-0.078,69,4
11670,-0.202,0.981,-0.072,70,4
11671,-0.167,0.986,-0.072,70,4
11672,-0.145,0.98,-0.074,70,4
11673,-0.145,0.969,-0.08,70,4
11674,-0.162,0.967,-0.076,70,4
11675,-0.18,0.981,-0.054,70,4
11676,-0.182,0.99,-0.019,70,4
11677,-0.177,0.991,0.01,70,4
11678,-0.179,0.99,0.027,70,4
11679,-0.193,0.976,0.028,70,4
11680,-0.221,0.958,0.026,69,4
11681,-0.246,0.963,0.042,69,4
11682,-0.252,0.98,0.062,69,4
11683,-0.229,0.987,0.06,69,4
11684,-0.182,0.98,0.033,69,4
11685,-0.143,0.972,-0.002,69,4
11686,-0.13,0.978,-0.023,69,4
11687,-0.126,0.99,-0.015,69,4
11688,-0.127,1.003,0.034,69,4
11689,-0.155,0.998,0.101,69,4
11690,-0.184,0.978,0.118,69,4
11691,-0.192,0.976,0.092,69,4
11692,-0.197,0.983,0.065,69,4
11693,-0.201,0.983,0.049,69,4
11694,-0.211,0.983,0.043,69,4
11695,-0.217,0.977,0.041,69,4
11696,-0.208,0.974,0.034,69,4
11697,-0.201,0.991,0.018,69,4
11698,-0.218,1.017,0,69,4
11699,-0.248,1.027,-0.004,69,4
11700,-0.261,1.016,0.011,68,4
11701,-0.228,0.993,0.028,68,4
11702,-0.169,0.974,0.033,68,4
11703,-0.131,0.976,0.025,68,4
11704,-0.114,0.995,0.004,68,4
11705,-0.093,1.007,-0.007,68,4
11706,-0.077,1,0.006,68,4
11707,-0.127,0.993,0.025,68,4
11708,-0.193,0.997,0.031,68,4
11709,-0.184,0.995,0.029,68,4
11710,-0.143,0.979,0.025,68,4
11711,-0.156,0.973,0.029,68,4
11712,-0.189,0.986,0.037,68,4
11713,-0.176,0.995,0.046,68,4
11714,-0.159,0.998,0.054,68,4
11715,-0.134,0.992,0.041,68,4
11716,-0.131,0.986,0.016,68,4
11717,-0.123,0.995,-0.013,68,4
11718,-0.09,1.006,-0.046,68,4
11719,-0.078,1.006,-0.067,68,4
11720,-0.066,1.008,-0.081,68,4
11721,-0.044,1.005,-0.098,68,4
11722,-0.007,1.004,-0.123,68,4
11723,0.029,1.002,-0.14,68,4
11724,0.074,0.995,-0.151,68,4
11725,0.076,0.993,-0.162,68,4
11726,0.044,0.991,-0.177,68,4
11727,0.011,0.997,-0.194,68,4
11728,-0.008,1.001,-0.209,68,4
11729,0.022,0.977,-0.218,68,4
11730,0.023,0.993,-0.221,67,4
11731,0.025,1.023,-0.162,67,4
11732,0.072,1.024,-0.091,67,4
11733,0.057,1.033,-0.115,67,4
11734,0.013,1.026,-0.184,67,4
11735,0.01,1.001,-0.224,67,4
11736,0.019,0.983,-0.24,67,4
11737,-0.015,0.989,-0.259,67,4
11738,-0.032,1.002,-0.25,67,4
11739,0.003,0.995,-0.18,67,4
11740,-0.009,1.005,-0.093,68,4
11741,-0.078,1.002,-0.01,68,4
11742,-0.105,0.975,0.051,68,4
11743,-0.109,0.977,0.054,68,4
11744,-0.121,0.989,0.041,68,4
11745,-0.112,0.994,0.037,68,4
11746,-0.085,0.984,0.043,68,4
11747,-0.108,0.98,0.06,68,4
11748,-0.136,0.988,0.074,68,4
11749,-0.122,0.999,0.074,68,4
11750,-0.119,1.006,0.076,69,4
11751,-0.141,0.999,0.068,69,4
11752,-0.175,0.996,0.049,69,4
11753,-0.204,0.993,0.034,69,4
11754,-0.228,0.99,0.016,69,4
11755,-0.241,0.989,0.003,69,4
11756,-0.247,0.986,-0.003,69,4
11757,-0.25,0.984,-0.016,69,4
11758,-0.256,0.985,-0.024,69,4
11759,-0.28,0.988,-0.018,69,4
11760,-0.287,0.989,-0.008,70,4
11761,-0.263,0.985,-0.002,70,4
11762,-0.251,0.976,-0.007,70,4
11763,-0.245,0.97,-0.016,70,4
11764,-0.232,0.973,-0.024,70,4
11765,-0.222,0.979,-0.028,73,4
11766,-0.22,0.987,-0.027,73,4
11767,-0.223,0.992,-0.02,73,4
11768,-0.227,0.993,-0.008,73,4
11769,-0.227,0.991,0.003,73,4
11770,-0.225,0.985,0.011,73,4
11771,-0.228,0.982,0.011,73,4
11772,-0.232,0.985,0.007,73,4
11773,-0.237,0.988,0.002,73,4
11774,-0.238,0.989,0,73,4
11775,-0.228,0.99,0.004,73,4
11776,-0.223,0.99,0.016,73,4
11777,-0.229,0.988,0.034,73,4
11778,-0.226,0.985,0.038,73,4
11779,-0.224,0.987,0.025,73,4
11780,-0.233,0.99,0.012,73,4
11781,-0.239,0.99,0.009,73,4
11782,-0.241,0.988,0.013,73,4
11783,-0.236,0.986,0.018,73,4
11784,-0.228,0.986,0.012,73,4
11785,-0.226,0.985,0.006,73,4
11786,-0.235,0.986,0.02,73,4
11787,-0.244,0.988,0.064,73,4
11788,-0.268,0.994,0.085,73,4
11789,-0.253,1,0.032,73,4
11790,-0.202,0.977,-0.045,73,4
11791,-0.186,0.965,-0.041,73,4
11792,-0.177,0.966,0.019,73,4
11793,-0.168,0.965,-0.007,73,4
11794,-0.232,1.004,-0.068,73,4
11795,-0.267,1.015,-0.082,73,4
11796,-0.233,0.977,-0.097,73,4
11797,-0.219,0.965,-0.107,73,4
11798,-0.21,0.975,-0.102,73,4
11799,-0.214,0.978,-0.085,73,4
11800,-0.214,0.982,-0.065,73,4
11801,-0.219,0.995,-0.031,73,4
11802,-0.22,1.008,0,73,4
11803,-0.209,1.006,-0.004,73,4
11804,-0.201,0.996,-0.022,73,4
11805,-0.201,0.985,-0.037,73,4
11806,-0.203,0.978,-0.052,73,4
11807,-0.207,0.979,-0.058,73,4
11808,-0.213,0.984,-0.053,73,4
11809,-0.21,0.989,-0.044,74,4
11810,-0.206,0.993,-0.033,74,4
11811,-0.203,0.994,-0.021,74,4
11812,-0.198,0.994,-0.012,74,4
11813,-0.198,0.993,-0.007,74,4
11814,-0.211,0.991,-0.005,74,4
11815,-0.224,0.991,-0.014,74,4
11816,-0.221,0.99,-0.027,74,4
11817,-0.214,0.987,-0.029,74,4
11818,-0.209,0.987,-0.024,74,4
11819,-0.206,0.988,-0.02,74,4
11820,-0.205,0.988,-0.016,74,4
11821,-0.209,0.989,-0.015,74,4
11822,-0.219,0.99,-0.019,74,4
11823,-0.226,0.992,-0.02,74,4
11824,-0.224,0.993,-0.022,74,4
11825,-0.213,0.99,-0.029,74,4
11826,-0.206,0.987,-0.027,74,4
11827,-0.208,0.988,-0.021,74,4
11828,-0.206,0.99,-0.02,74,4
11829,-0.202,0.99,-0.021,75,4
11830,-0.21,0.99,-0.02,75,4
11831,-0.226,0.99,-0.018,75,4
11832,-0.238,0.99,-0.013,75,4
11833,-0.241,0.99,-0.012,75,4
11834,-0.247,0.987,-0.004,75,4
11835,-0.257,0.984,0.002,75,4
11836,-0.25,0.986,-0.011,75,4
11837,-0.215,0.989,-0.036,75,4
11838,-0.17,0.99,-0.052,75,4
11839,-0.145,0.992,-0.051,75,4
11840,-0.141,0.994,-0.042,75,4
11841,-0.15,0.994,-0.035,75,4
11842,-0.169,0.995,-0.027,75,4
11843,-0.195,0.995,-0.016,75,4
11844,-0.218,0.994,-0.007,75,4
11845,-0.229,0.992,0.001,75,4
11846,-0.236,0.99,0.011,75,4
11847,-0.237,0.989,0.008,75,4
11848,-0.23,0.99,-0.015,75,4
11849,-0.221,0.988,-0.035,76,4
11850,-0.213,0.981,-0.031,76,4
11851,-0.208,0.979,-0.016,76,4
11852,-0.215,0.984,-0.004,76,4
11853,-0.22,0.989,-0.009,76,4
11854,-0.219,0.992,-0.024,76,4
11855,-0.22,0.99,-0.023,76,4
11856,-0.227,0.989,-0.001,76,4
11857,-0.232,0.991,0.008,76,4
11858,-0.223,0.991,-0.007,76,4
11859,-0.199,0.988,-0.032,76,4
11860,-0.182,0.988,-0.048,76,4
11861,-0.182,0.989,-0.052,76,4
11862,-0.188,0.981,-0.039,76,4
11863,-0.195,0.981,-0.016,76,4
11864,-0.214,0.995,0.001,76,4
11865,-0.239,1,0.01,76,4
11866,-0.241,0.994,0.011,76,4
11867,-0.215,0.988,0.01,76,4
11868,-0.197,0.988,0,76,4
11869,-0.21,0.991,-0.012,76,4
11870,-0.227,0.991,-0.019,76,4
11871,-0.228,0.988,-0.015,76,4
11872,-0.222,0.986,-0.006,76,4
11873,-0.223,0.989,-0.002,76,4
11874,-0.23,0.992,-0.001,76,4
11875,-0.234,0.993,-0.001,76,4
11876,-0.227,0.991,-0.004,76,4
11877,-0.216,0.988,-0.001,76,4
11878,-0.214,0.984,0.004,76,4
11879,-0.221,0.985,0.003,75,4
11880,-0.225,0.989,0,75,4
11881,-0.223,0.99,-0.003,75,4
11882,-0.219,0.991,-0.002,75,4
11883,-0.218,0.991,0,75,4
11884,-0.221,0.991,0.001,75,4
11885,-0.223,0.989,0,75,4
11886,-0.221,0.986,-0.003,75,4
11887,-0.222,0.985,-0.007,75,4
11888,-0.229,0.986,-0.01,75,4
11889,-0.229,0.987,-0.011,75,4
11890,-0.222,0.988,-0.012,75,4
11891,-0.22,0.99,-0.01,75,4
11892,-0.223,0.991,-0.009,75,4
11893,-0.224,0.991,-0.009,75,4
11894,-0.224,0.99,-0.009,75,4
11895,-0.228,0.988,-0.008,75,4
11896,-0.229,0.985,-0.009,75,4
11897,-0.227,0.985,-0.013,75,4
11898,-0.221,0.988,-0.017,75,4
11899,-0.214,0.99,-0.022,76,4
11900,-0.218,0.991,-0.024,76,4
11901,-0.227,0.989,-0.017,76,4
11902,-0.234,0.987,-0.009,76,4
11903,-0.238,0.989,-0.005,76,4
11904,-0.239,0.99,-0.007,76,4
11905,-0.238,0.989,-0.011,76,4
11906,-0.231,0.989,-0.015,76,4
11907,-0.222,0.991,-0.018,76,4
11908,-0.222,0.992,-0.017,76,4
11909,-0.226,0.992,-0.012,77,4
11910,-0.228,0.992,-0.008,77,4
11911,-0.227,0.99,-0.007,77,4
11912,-0.227,0.988,-0.011,77,4
11913,-0.228,0.988,-0.016,77,4
11914,-0.231,0.991,-0.018,77,4
11915,-0.23,0.991,-0.011,77,4
11916,-0.221,0.988,-0.001,77,4
11917,-0.215,0.987,0,77,4
11918,-0.222,0.989,-0.002,77,4
11919,-0.23,0.989,-0.009,77,4
11920,-0.227,0.989,-0.014,77,4
11921,-0.217,0.988,-0.014,77,4
11922,-0.211,0.987,-0.011,77,4
11923,-0.207,0.987,-0.007,77,4
11924,-0.207,0.989,-0.006,77,4
11925,-0.211,0.989,-0.007,77,4
11926,-0.217,0.99,-0.01,77,4
11927,-0.221,0.99,-0.012,77,4
11928,-0.219,0.989,-0.011,77,4
11929,-0.213,0.987,-0.01,77,4
11930,-0.209,0.989,-0.01,77,4
11931,-0.215,0.991,-0.009,77,4
11932,-0.22,0.991,-0.009,77,4
11933,-0.218,0.991,-0.009,77,4
11934,-0.219,0.991,-0.01,77,4
11935,-0.226,0.992,-0.011,77,4
11936,-0.228,0.992,-0.01,77,4
11937,-0.221,0.992,-0.009,77,4
11938,-0.214,0.993,-0.012,77,4
11939,-0.212,0.996,-0.019,78,4
11940,-0.21,0.997,-0.025,78,4
11941,-0.2,0.998,-0.023,78,4
11942,-0.182,0.998,-0.016,78,4
11943,-0.17,0.997,-0.014,78,4
11944,-0.176,0.993,-0.015,78,4
11945,-0.19,0.991,-0.011,78,4
11946,-0.194,0.993,0,78,4
11947,-0.194,0.996,0.003,78,4
11948,-0.198,0.998,-0.008,78,4
11949,-0.206,0.995,-0.025,78,4
11950,-0.216,0.985,-0.032,78,4
11951,-0.214,0.972,-0.024,78,4
11952,-0.192,0.966,-0.002,78,4
11953,-0.164,0.971,0.026,78,4
11954,-0.153,0.989,0.038,78,4
11955,-0.172,1.017,0.02,78,4
11956,-0.204,1.031,-0.013,78,4
11957,-0.214,1.016,-0.042,78,4
11958,-0.192,0.983,-0.052,78,4
11959,-0.134,0.969,-0.047,78,4
11960,-0.068,0.97,-0.021,78,4
11961,-0.088,0.975,-0.011,78,4
11962,-0.165,0.99,-0.032,78,4
11963,-0.189,0.996,-0.054,78,4
11964,-0.167,0.992,-0.071,78,4
11965,-0.154,0.987,-0.083,78,4
11966,-0.164,0.982,-0.095,78,4
11967,-0.176,0.979,-0.104,78,4
11968,-0.171,0.983,-0.104,78,4
11969,-0.165,0.988,-0.094,78,4
11970,-0.172,0.99,-0.073,78,4
11971,-0.19,0.991,-0.051,78,4
11972,-0.212,0.992,-0.053,78,4
11973,-0.232,0.993,-0.077,78,4
11974,-0.251,0.994,-0.104,78,4
11975,-0.276,0.994,-0.125,78,4
11976,-0.293,0.991,-0.136,78,4
11977,-0.287,0.986,-0.134,78,4
11978,-0.269,0.977,-0.13,78,4
11979,-0.262,0.963,-0.122,78,4
11980,-0.262,0.959,-0.114,78,4
11981,-0.258,0.964,-0.111,78,4
11982,-0.253,0.972,-0.111,78,4
11983,-0.249,0.979,-0.111,78,4
11984,-0.244,0.98,-0.11,78,4
11985,-0.242,0.976,-0.109,78,4
11986,-0.245,0.97,-0.11,78,4
11987,-0.25,0.97,-0.108,78,4
11988,-0.252,0.976,-0.106,78,4
11989,-0.252,0.983,-0.103,79,4
11990,-0.25,0.981,-0.098,79,4
11991,-0.245,0.976,-0.099,79,4
11992,-0.245,0.977,-0.104,79,4
11993,-0.248,0.981,-0.11,79,4
11994,-0.252,0.98,-0.112,79,4
11995,-0.254,0.974,-0.114,79,4
11996,-0.252,0.972,-0.116,79,4
11997,-0.251,0.976,-0.116,79,4
11998,-0.252,0.98,-0.114,79,4
11999,-0.25,0.984,-0.113,79,4
12000,-0.249,0.984,-0.114,79,4
12001,-0.249,0.98,-0.114,79,4
12002,-0.255,0.977,-0.115,79,4
12003,-0.261,0.978,-0.117,79,4
12004,-0.264,0.979,-0.119,79,4
12005,-0.264,0.978,-0.119,79,4
12006,-0.262,0.976,-0.118,79,4
12007,-0.259,0.977,-0.118,79,4
12008,-0.253,0.976,-0.116,79,4
12009,-0.248,0.976,-0.115,79,4
12010,-0.248,0.976,-0.114,79,4
12011,-0.254,0.976,-0.115,79,4
12012,-0.261,0.976,-0.119,79,4
12013,-0.262,0.977,-0.121,79,4
12014,-0.259,0.976,-0.12,79,4
12015,-0.256,0.974,-0.119,79,4
12016,-0.253,0.976,-0.117,79,4
12017,-0.253,0.978,-0.118,79,4
12018,-0.254,0.978,-0.12,79,4
12019,-0.257,0.979,-0.123,79,4
12020,-0.26,0.981,-0.123,79,4
12021,-0.258,0.982,-0.118,79,4
12022,-0.255,0.981,-0.116,79,4
12023,-0.25,0.977,-0.118,79,4
12024,-0.245,0.974,-0.125,79,4
12025,-0.246,0.976,-0.13,79,4
12026,-0.248,0.978,-0.129,79,4
12027,-0.251,0.978,-0.126,79,4
12028,-0.256,0.979,-0.12,79,4
12029,-0.258,0.979,-0.115,80,4
12030,-0.258,0.98,-0.117,80,4
12031,-0.256,0.983,-0.122,80,4
12032,-0.25,0.981,-0.124,80,4
12033,-0.248,0.974,-0.123,80,4
12034,-0.249,0.968,-0.12,80,4
12035,-0.249,0.967,-0.118,80,4
12036,-0.256,0.971,-0.12,80,4
12037,-0.276,0.973,-0.12,80,4
12038,-0.288,0.977,-0.12,80,4
12039,-0.276,0.984,-0.118,80,4
12040,-0.248,0.988,-0.113,80,4
12041,-0.222,0.986,-0.109,80,4
