Sample Count,Green1 Count,Green2 Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),HR Confidence (%),Activity
520,184378,342984,0.329,1.189,-0.385,73,52,RUN
521,186380,343813,-0.47,1.763,0.372,73,52,RUN
522,187481,343500,-1.799,2.535,1.378,73,52,RUN
523,191672,347071,-2.416,2.444,1.82,73,52,RUN
524,191098,347001,-1.98,1.551,1.608,73,52,RUN
525,190818,346224,-1.292,0.628,1.08,73,52,RUN
526,188427,342565,-0.71,-0.054,0.738,73,52,RUN
527,181230,327020,-0.252,-0.594,0.589,73,52,RUN
528,183050,331288,0.042,-1.05,0.458,73,52,RUN
529,184120,335289,0.149,-1.223,0.425,73,52,RUN
530,185568,338666,0.052,-1.111,0.54,73,52,RUN
531,188205,342948,-0.843,-0.539,1.4,73,52,RUN
532,189605,344180,-2.129,0.792,2.449,73,52,RUN
533,190728,346631,-2.352,1.668,2.421,73,52,RUN
534,195304,356443,-1.407,1.576,1.481,73,52,RUN
535,190636,352754,-0.112,1.381,0.314,73,52,RUN
536,188773,349533,0.701,1.246,-0.464,73,52,RUN
537,188324,349412,0.822,1.246,-0.667,73,52,RUN
538,190277,353242,0.624,1.354,-0.675,73,52,RUN
539,191604,354020,0.212,1.586,-0.517,74,52,RUN
540,191355,351363,-0.727,2.223,0.31,74,52,RUN
541,192521,352425,-1.913,2.888,1.214,74,52,RUN
542,193831,353678,-2.232,2.535,1.479,74,52,RUN
543,194222,352836,-1.658,1.463,1.298,74,52,RUN
544,194411,352046,-0.997,0.557,1.076,74,52,RUN
545,187726,341142,-0.455,-0.134,0.913,74,52,RUN
546,187113,338132,-0.103,-0.69,0.735,74,52,RUN
547,188355,341673,-0.041,-1.048,0.693,74,52,RUN
548,190329,345577,-0.185,-1.128,0.788,74,52,RUN
549,192483,348632,-0.644,-0.911,1.049,74,52,RUN
550,194125,351627,-1.707,0.009,1.817,74,52,RUN
551,194951,353653,-2.492,1.21,2.307,74,52,RUN
552,197138,358380,-2.156,1.767,1.779,74,52,RUN
553,194942,356344,-1.009,1.756,0.821,74,52,RUN
554,192749,353836,0.139,1.575,-0.055,74,52,RUN
555,192653,354378,0.75,1.445,-0.528,74,52,RUN
556,192490,355239,0.8,1.43,-0.68,74,52,RUN
557,192949,355740,0.4,1.648,-0.656,74,52,RUN
558,193719,355057,-0.449,2.142,-0.222,74,52,RUN
559,193058,352404,-1.474,2.603,0.421,74,52,RUN
560,193833,352515,-2.068,2.442,0.851,74,52,RUN
561,193778,352073,-2.118,1.762,1.065,74,52,RUN
562,194358,351199,-1.82,1.016,1.187,74,52,RUN
563,191825,347741,-1.378,0.188,1.367,74,52,RUN
564,191012,344620,-0.871,-0.615,1.553,74,52,RUN
565,191128,343825,-0.496,-1.136,1.485,74,52,RUN
566,192397,346933,-0.494,-1.181,1.325,74,52,RUN
567,194481,351201,-0.811,-0.791,1.26,74,52,RUN
568,195204,350636,-1.432,-0.186,1.414,74,52,RUN
569,196538,353532,-2.197,0.707,1.857,75,52,RUN
570,197687,355401,-2.571,1.577,2.067,75,52,RUN
571,196730,355589,-2.169,1.904,1.599,75,52,RUN
572,195503,354216,-1.056,1.894,0.638,75,52,RUN
573,195040,354013,0.206,1.934,-0.285,75,52,RUN
574,194212,352477,1.01,2.045,-0.849,75,52,RUN
575,194497,352637,0.798,2.267,-0.938,75,52,RUN
576,195196,352776,-0.141,2.542,-0.534,75,52,RUN
577,195206,351193,-1.156,2.687,0.048,75,52,RUN
578,195836,351381,-2.079,2.643,0.628,75,52,RUN
579,196780,351930,-2.665,2.283,1.246,75,52,RUN
580,198118,353039,-2.574,1.611,1.734,75,52,RUN
581,198743,353154,-1.861,0.813,1.969,75,52,RUN
582,196492,349946,-1.045,0.156,1.929,75,52,RUN
583,193627,341931,-0.49,-0.276,1.724,75,52,RUN
584,194501,343606,-0.258,-0.541,1.47,75,52,RUN
585,194945,346770,-0.235,-0.676,1.227,75,52,RUN
586,196470,350696,-0.388,-0.653,1.112,75,52,RUN
587,198009,353678,-0.924,-0.369,1.3,75,52,RUN
588,200765,360224,-1.908,0.551,1.895,75,52,RUN
589,202175,362464,-2.584,1.632,2.207,75,52,RUN
590,203853,366050,-2.373,2.135,1.668,75,52,RUN
591,203807,366585,-1.484,2.132,0.664,75,52,RUN
592,201787,365214,-0.385,1.81,-0.248,75,52,RUN
593,201365,364019,0.368,1.513,-0.727,75,52,RUN
594,202469,367048,0.557,1.353,-0.848,75,52,RUN
595,204035,368852,0.362,1.323,-0.746,75,52,RUN
596,203892,366889,0.005,1.424,-0.408,75,52,RUN
597,202895,364438,-0.718,1.858,0.025,75,52,RUN
598,202331,362525,-1.97,2.389,0.475,75,52,RUN
599,202704,361681,-2.575,2.188,0.875,76,52,RUN
600,202940,361672,-2.108,1.419,1.03,76,52,RUN
601,201770,360415,-1.502,0.593,0.999,76,52,RUN
602,197155,349067,-1.023,-0.123,0.975,76,52,RUN
603,198046,350599,-0.635,-0.608,0.938,76,52,RUN
604,200754,357499,-0.394,-0.86,0.799,76,52,RUN
605,201569,359347,-0.307,-0.844,0.644,76,52,RUN
606,203727,362439,-0.447,-0.623,0.691,76,52,RUN
607,206320,366333,-1.198,0.106,1.208,76,52,RUN
608,208654,368134,-2.087,1.239,1.74,76,52,RUN
609,209534,369949,-2.148,1.778,1.61,76,52,RUN
610,208566,368670,-1.332,1.578,0.944,76,52,RUN
611,204551,364792,-0.253,1.196,0.245,76,52,RUN
612,203137,361481,0.486,0.947,-0.206,76,52,RUN
613,205091,366291,0.772,0.9,-0.398,76,52,RUN
614,205951,367600,0.681,0.959,-0.454,76,52,RUN
615,207168,367764,0.408,1.135,-0.435,76,52,RUN
616,208281,367985,-0.37,1.721,-0.023,76,52,RUN
617,208149,367388,-1.396,2.533,0.672,76,52,RUN
618,208741,367527,-1.925,2.528,1.063,76,52,RUN
619,209109,367116,-1.841,1.755,1.092,76,52,RUN
620,209127,366820,-1.34,1.004,0.959,76,52,RUN
621,204879,361797,-0.881,0.406,0.739,76,52,RUN
622,202847,355761,-0.572,-0.067,0.568,76,52,RUN
623,204691,360819,-0.344,-0.416,0.501,76,52,RUN
624,210407,373032,-0.229,-0.642,0.468,76,52,RUN
625,216321,385479,-0.258,-0.727,0.462,76,52,RUN
626,218500,384404,-0.546,-0.596,0.68,76,52,RUN
627,220985,378477,-1.459,0.146,1.225,76,52,RUN
628,223505,386672,-2.23,1.077,1.533,76,52,RUN
629,219929,396167,-2.052,1.446,1.283,78,0,RUN
630,206139,399463,-1.229,1.396,0.812,78,0,RUN
631,204998,391089,-0.28,1.156,0.446,78,0,RUN
632,200898,384442,0.375,0.981,0.435,78,0,RUN
633,199442,361813,0.645,0.944,0.473,78,0,RUN
634,199556,354753,0.538,1.018,0.221,78,0,RUN
635,201400,354425,-0.026,1.201,-0.232,78,0,RUN
636,203313,353253,-0.896,1.365,-0.953,78,0,RUN
637,204889,350593,-1.433,1.309,-1.63,78,0,RUN
638,205728,351821,-1.429,0.953,-1.791,78,0,RUN
639,206155,351041,-1.233,0.462,-1.571,79,0,RUN
640,201911,339263,-1.007,0.061,-1.183,79,0,RUN
641,196987,328771,-0.768,-0.215,-0.736,79,0,RUN
642,198121,331527,-0.571,-0.467,-0.398,79,0,RUN
643,201071,338654,-0.375,-0.703,-0.27,79,0,RUN
644,204689,347598,-0.046,-0.805,-0.13,79,0,RUN
645,206519,349604,-0.068,-0.733,0.347,79,0,RUN
646,208659,353075,-0.833,-0.282,1.132,79,0,RUN
647,211364,356813,-1.591,0.479,1.72,79,0,RUN
648,213433,360781,-1.626,0.967,1.71,79,0,RUN
649,211307,357621,-1.109,1.039,1.174,79,0,RUN
650,209169,357201,-0.451,0.882,0.5,79,0,RUN
651,208433,355846,0.082,0.69,0.076,79,0,RUN
652,207585,355861,0.381,0.609,-0.069,79,0,RUN
653,207251,355835,0.423,0.652,-0.164,79,0,RUN
654,208933,357224,0.266,0.833,-0.246,79,0,RUN
655,209147,355965,-0.3,1.301,0.013,79,0,RUN
656,208492,354281,-1.065,1.916,0.536,79,0,RUN
657,209080,354316,-1.552,1.999,0.871,79,0,RUN
658,209191,354287,-1.655,1.492,0.951,79,0,RUN
659,207265,351577,-1.402,0.876,0.912,79,0,RUN
660,203900,343677,-1.108,0.279,0.845,79,0,RUN
661,204028,344328,-0.838,-0.278,0.797,79,0,RUN
662,205122,347385,-0.559,-0.733,0.777,79,0,RUN
663,207968,354738,-0.396,-0.893,0.734,79,0,RUN
664,209056,355548,-0.462,-0.712,0.709,79,0,RUN
665,210668,357404,-0.962,-0.252,0.985,79,0,RUN
666,212087,358710,-1.594,0.522,1.323,79,0,RUN
667,213347,361279,-1.787,1.125,1.382,79,0,RUN
668,212301,360800,-1.505,1.306,1.117,79,0,RUN
669,210450,359639,-0.887,1.294,0.543,79,0,RUN
670,209057,358238,-0.223,1.137,-0.013,79,0,RUN
671,209028,359163,0.25,1.014,-0.358,79,0,RUN
672,208829,358337,0.432,1.041,-0.52,79,0,RUN
673,208385,356828,0.291,1.17,-0.49,79,0,RUN
674,208393,356318,-0.201,1.386,-0.205,79,0,RUN
675,208277,355773,-0.923,1.686,0.232,79,0,RUN
676,208222,355762,-1.519,1.741,0.617,79,0,RUN
677,208697,356322,-1.698,1.407,0.856,79,0,RUN
678,208486,355848,-1.504,0.936,0.969,79,0,RUN
679,206674,352330,-1.211,0.454,0.979,79,0,RUN
680,205560,350392,-0.898,0.019,0.961,79,0,RUN
681,205981,351744,-0.611,-0.337,0.898,79,0,RUN
682,207817,356185,-0.452,-0.564,0.758,79,0,RUN
683,209517,359141,-0.45,-0.564,0.669,79,0,RUN
684,211252,360943,-0.763,-0.326,0.757,79,0,RUN
685,212734,362627,-1.384,0.177,0.993,79,0,RUN
686,214329,364586,-1.82,0.75,1.117,79,0,RUN
687,214676,363813,-1.736,1.092,0.999,79,0,RUN
688,211152,358392,-1.243,1.145,0.673,79,0,RUN
689,209340,356922,-0.632,1.008,0.278,79,0,RUN
690,209055,357176,-0.118,0.825,-0.004,79,0,RUN
691,209698,359518,0.194,0.69,-0.136,79,0,RUN
692,210079,359900,0.296,0.678,-0.158,79,0,RUN
693,210876,360209,0.182,0.777,-0.106,79,0,RUN
694,211869,360902,-0.378,1.103,0.162,79,0,RUN
695,212113,360593,-1.01,1.518,0.609,79,0,RUN
696,212416,360682,-1.323,1.554,0.857,79,0,RUN
697,213070,361876,-1.442,1.255,0.881,79,0,RUN
698,212921,361603,-1.296,0.915,0.84,79,0,RUN
699,210727,357511,-1.022,0.582,0.737,80,0,RUN
700,209463,354586,-0.796,0.249,0.65,80,0,RUN
701,209972,355001,-0.592,-0.064,0.611,80,0,RUN
702,211621,358217,-0.434,-0.288,0.567,80,0,RUN
703,212811,359714,-0.421,-0.397,0.521,80,0,RUN
704,213259,360437,-0.642,-0.378,0.579,80,0,RUN
705,214139,361975,-1.14,-0.086,0.803,80,0,RUN
706,215137,363364,-1.572,0.412,1.016,80,0,RUN
707,215877,364051,-1.624,0.763,1.04,80,0,RUN
708,214190,361221,-1.345,0.91,0.888,80,0,RUN
709,213064,359379,-0.833,0.952,0.556,80,0,RUN
710,212876,358849,-0.327,0.917,0.163,80,0,RUN
711,213023,358706,0.005,0.9,-0.088,80,0,RUN
712,213609,358991,0.149,0.889,-0.168,80,0,RUN
713,214616,360127,0.0,0.874,-0.089,80,0,RUN
714,215822,361763,-0.471,0.891,0.131,80,0,RUN
715,216635,362597,-0.981,0.897,0.474,80,0,RUN
716,217237,363239,-1.287,0.807,0.816,80,0,RUN
717,217785,364350,-1.358,0.625,1.007,80,0,RUN
718,217313,363546,-1.218,0.406,1.086,80,0,RUN
719,215178,359894,-0.972,0.187,1.05,80,0,RUN
720,214700,358769,-0.714,0.001,0.893,80,0,RUN
721,215253,359480,-0.482,-0.159,0.703,80,0,RUN
722,215822,360259,-0.309,-0.277,0.534,80,0,RUN
723,216757,361401,-0.225,-0.309,0.431,80,0,RUN
724,217651,362022,-0.321,-0.245,0.453,80,0,RUN
725,217603,361673,-0.803,-0.035,0.642,80,0,RUN
726,217882,361747,-1.309,0.25,0.893,80,0,RUN
727,217633,360808,-1.483,0.412,1.046,80,0,RUN
728,216299,358200,-1.416,0.472,1.043,80,0,RUN
729,213912,354885,-1.133,0.529,0.885,80,0,RUN
730,212668,353282,-0.747,0.569,0.613,80,0,RUN
731,214511,356660,-0.405,0.596,0.329,80,0,RUN
732,216084,358452,-0.147,0.636,0.144,80,0,RUN
733,216515,357985,0.04,0.674,0.053,80,0,RUN
734,217109,358273,0.066,0.704,0.031,80,0,RUN
735,217680,358592,-0.275,0.843,0.189,80,0,RUN
736,217715,358277,-0.83,1.117,0.54,80,0,RUN
737,217015,357185,-1.198,1.203,0.821,80,0,RUN
738,216443,356399,-1.345,0.947,0.888,80,0,RUN
739,215642,355037,-1.291,0.59,0.835,80,0,RUN
740,215729,355178,-1.091,0.319,0.727,80,0,RUN
741,216170,355240,-0.866,0.124,0.633,80,0,RUN
742,216592,355731,-0.702,-0.066,0.601,80,0,RUN
743,217247,356888,-0.608,-0.252,0.594,80,0,RUN
744,217896,357915,-0.611,-0.322,0.616,80,0,RUN
745,219135,359936,-0.757,-0.24,0.661,80,0,RUN
746,219684,360610,-0.966,-0.08,0.705,80,0,RUN
747,219289,359851,-1.154,0.101,0.759,80,0,RUN
748,218912,358834,-1.323,0.289,0.815,80,0,RUN
749,218155,357225,-1.355,0.536,0.837,80,0,RUN
750,216867,355548,-1.142,0.828,0.77,80,0,RUN
751,216327,355121,-0.789,1.02,0.586,80,0,RUN
752,216280,355638,-0.44,1.037,0.338,80,0,RUN
753,216733,356451,-0.218,0.945,0.14,80,0,RUN
754,217000,356567,-0.112,0.817,0.036,80,0,RUN
755,217048,356333,-0.067,0.708,0.014,80,0,RUN
756,216374,355111,-0.188,0.69,0.08,80,0,RUN
757,216024,354046,-0.538,0.784,0.285,80,0,RUN
758,216055,353446,-0.963,0.903,0.537,80,0,RUN
759,216025,353092,-1.232,0.913,0.7,80,0,RUN
760,216207,353055,-1.275,0.789,0.767,80,0,RUN
761,215959,352477,-1.182,0.618,0.765,80,0,RUN
762,215202,351036,-1.042,0.45,0.74,80,0,RUN
763,215105,350700,-0.866,0.263,0.737,80,0,RUN
764,215118,350725,-0.704,0.081,0.75,80,0,RUN
765,215450,351311,-0.62,-0.043,0.723,80,0,RUN
766,215767,351674,-0.606,-0.09,0.681,80,0,RUN
767,215319,350759,-0.695,-0.057,0.668,80,0,RUN
768,214934,350141,-0.836,0.055,0.675,80,0,RUN
769,215301,350489,-0.963,0.222,0.691,80,0,RUN
770,215657,350571,-1.1,0.402,0.738,80,0,WALK
771,216230,351427,-1.194,0.61,0.803,80,0,WALK
772,215479,350376,-1.122,0.833,0.779,80,0,WALK
773,215451,350327,-0.839,0.941,0.551,80,0,WALK
774,215675,350384,-0.511,0.895,0.262,80,0,WALK
775,215617,350117,-0.257,0.788,0.107,80,0,WALK
776,215264,349468,-0.072,0.688,0.048,80,0,WALK
777,214847,348852,-0.03,0.635,0.06,80,0,WALK
778,214676,348486,-0.224,0.664,0.128,80,0,WALK
779,214677,348240,-0.647,0.752,0.29,80,0,WALK
780,215460,349269,-1.083,0.822,0.569,80,0,WALK
781,215536,348829,-1.322,0.826,0.773,80,0,WALK
782,215449,349028,-1.309,0.782,0.844,80,0,WALK
783,215114,348863,-1.08,0.689,0.844,80,0,WALK
784,215540,349579,-0.789,0.549,0.789,80,0,WALK
785,216002,350824,-0.558,0.39,0.715,80,0,WALK
786,216588,352041,-0.413,0.248,0.637,80,0,WALK
787,217140,353040,-0.34,0.153,0.564,80,0,WALK
788,217396,353367,-0.404,0.093,0.534,80,0,WALK
789,217518,353191,-0.609,0.149,0.623,80,0,WALK
790,217817,353341,-0.798,0.331,0.806,80,0,WALK
791,218035,353582,-0.932,0.536,0.958,80,0,WALK
792,217284,352544,-0.959,0.733,0.977,80,0,WALK
793,216750,351987,-0.807,0.829,0.822,80,0,WALK
794,216460,351724,-0.591,0.795,0.574,80,0,WALK
795,216006,351359,-0.427,0.696,0.363,80,0,WALK
796,215653,350831,-0.306,0.579,0.244,80,0,WALK
797,215536,350662,-0.242,0.524,0.22,80,0,WALK
798,216049,351343,-0.276,0.542,0.25,80,0,WALK
799,216230,350920,-0.416,0.602,0.353,80,0,WALK
800,216516,350960,-0.633,0.649,0.554,80,0,WALK
801,217307,351959,-0.835,0.643,0.77,80,0,WALK
802,217937,352817,-0.935,0.603,0.908,80,0,WALK
803,218510,353444,-0.905,0.541,0.949,80,0,WALK
804,218439,353228,-0.773,0.459,0.901,80,0,WALK
805,218356,353505,-0.6,0.351,0.784,80,0,WALK
806,218313,353945,-0.444,0.213,0.662,80,0,WALK
807,218359,354036,-0.341,0.082,0.572,80,0,WALK
808,217874,352819,-0.332,0.043,0.528,80,0,WALK
809,217671,352470,-0.454,0.106,0.566,80,0,WALK
810,217985,352886,-0.723,0.26,0.721,80,0,WALK
811,218637,353722,-0.968,0.47,0.892,80,0,WALK
812,218697,353762,-1.058,0.629,0.963,80,0,WALK
813,218307,353504,-1.044,0.707,0.925,80,0,WALK
814,217570,352634,-0.922,0.699,0.802,80,0,WALK
815,216630,351701,-0.735,0.627,0.634,80,0,WALK
816,215817,350878,-0.52,0.572,0.439,80,0,WALK
817,215231,349866,-0.303,0.542,0.272,80,0,WALK
818,215370,350207,-0.13,0.517,0.185,80,0,WALK
819,216203,351658,-0.111,0.522,0.187,80,0,WALK
820,216739,352082,-0.309,0.551,0.301,80,0,WALK
821,216578,351601,-0.598,0.573,0.503,80,0,WALK
822,216172,351088,-0.883,0.583,0.735,80,0,WALK
823,215849,350345,-1.06,0.586,0.916,80,0,WALK
824,215354,349479,-1.031,0.578,0.977,80,0,WALK
825,214063,347681,-0.852,0.551,0.913,80,0,WALK
826,213145,346407,-0.641,0.495,0.786,80,0,WALK
827,212458,345300,-0.499,0.412,0.658,80,0,WALK
828,212016,344503,-0.437,0.332,0.57,80,0,WALK
829,211894,344124,-0.417,0.279,0.547,80,0,WALK
830,211827,344011,-0.471,0.233,0.591,80,0,WALK
831,211854,344022,-0.597,0.217,0.671,80,0,WALK
832,211582,343383,-0.726,0.264,0.734,80,0,WALK
833,211484,342963,-0.816,0.317,0.763,80,0,WALK
834,210770,341999,-0.859,0.356,0.76,80,0,WALK
835,209643,340305,-0.885,0.416,0.741,80,0,WALK
836,208829,339073,-0.895,0.504,0.716,80,0,WALK
837,208208,338027,-0.861,0.579,0.662,80,0,WALK
838,208039,337706,-0.766,0.612,0.563,80,0,WALK
839,208240,338025,-0.622,0.589,0.434,80,0,WALK
840,208508,338635,-0.499,0.537,0.338,80,0,WALK
841,208757,339143,-0.408,0.498,0.293,80,0,WALK
842,209264,339869,-0.364,0.486,0.268,80,0,WALK
843,209310,339864,-0.429,0.51,0.292,80,0,WALK
844,208824,339117,-0.59,0.564,0.373,80,0,WALK
845,208209,338174,-0.805,0.633,0.521,80,0,WALK
846,208415,338270,-0.979,0.674,0.678,80,0,WALK
847,209214,339028,-1.064,0.667,0.768,80,0,WALK
848,210022,339652,-1.083,0.612,0.819,80,0,WALK
849,210556,339945,-1.041,0.527,0.833,80,0,WALK
850,210767,339814,-0.935,0.438,0.791,80,0,WALK
851,210757,339586,-0.782,0.351,0.703,80,0,WALK
852,210574,339253,-0.621,0.257,0.595,80,0,WALK
853,210188,338693,-0.479,0.157,0.484,80,0,WALK
854,209630,338232,-0.428,0.074,0.41,80,0,WALK
855,209456,338914,-0.522,0.032,0.41,80,0,WALK
856,209670,339471,-0.7,0.066,0.48,80,0,WALK
857,209237,338501,-0.875,0.161,0.569,80,0,WALK
858,209335,338888,-1.025,0.226,0.624,80,0,WALK
859,209473,339203,-1.169,0.277,0.666,80,0,WALK
860,209632,339528,-1.24,0.368,0.709,80,0,WALK
861,209452,339498,-1.202,0.475,0.731,80,0,WALK
862,208646,338015,-1.073,0.566,0.677,80,0,WALK
863,208494,337512,-0.787,0.605,0.523,80,0,WALK
864,209109,339654,-0.44,0.616,0.314,80,0,WALK
865,210070,341919,-0.222,0.619,0.137,80,0,WALK
866,210700,342748,-0.097,0.671,0.017,80,0,WALK
867,210626,342397,-0.022,0.77,-0.074,80,0,WALK
868,210398,341941,-0.114,0.844,-0.073,80,0,WALK
869,210612,342000,-0.451,1.007,0.122,80,0,WALK
870,211725,343368,-0.973,1.327,0.445,80,0,WALK
871,213481,345986,-1.354,1.543,0.733,80,0,WALK
872,214859,348134,-1.383,1.408,0.861,80,0,WALK
873,213895,346824,-1.214,1.067,0.835,80,0,WALK
874,212770,345239,-0.995,0.749,0.731,80,0,WALK
875,212739,345351,-0.752,0.511,0.602,80,0,WALK
876,212638,345141,-0.521,0.325,0.504,80,0,WALK
877,213046,345719,-0.33,0.146,0.422,80,0,WALK
878,212780,345087,-0.221,-0.026,0.352,80,0,WALK
879,212624,345034,-0.337,-0.089,0.369,80,0,WALK
880,213033,345427,-0.703,0.067,0.522,80,0,WALK
881,213444,346266,-1.116,0.417,0.719,80,0,WALK
882,213999,347427,-1.368,0.723,0.834,80,0,WALK
883,212961,346154,-1.411,0.904,0.85,80,0,WALK
884,210811,343127,-1.262,1.049,0.771,80,0,WALK
885,210487,342865,-0.919,1.086,0.522,80,0,WALK
886,211165,344315,-0.501,1.022,0.197,80,0,WALK
887,211766,345609,-0.109,0.958,-0.049,80,0,WALK
888,212153,346312,0.183,0.931,-0.216,80,0,WALK
889,211976,345694,0.26,0.931,-0.265,80,0,WALK
890,211792,344884,0.095,0.997,-0.143,80,0,WALK
891,211971,345652,-0.315,1.196,0.118,80,0,WALK
892,213638,348384,-0.789,1.452,0.458,80,0,WALK
893,215186,350837,-1.122,1.563,0.743,80,0,WALK
894,214936,350896,-1.281,1.432,0.876,80,0,WALK
895,215340,350933,-1.246,1.148,0.913,80,0,WALK
896,216177,352186,-1.043,0.783,0.877,80,0,WALK
897,217204,353629,-0.787,0.366,0.758,80,0,WALK
898,218631,355923,-0.583,-0.034,0.614,80,0,WALK
899,218578,354622,-0.429,-0.303,0.539,79,0,WALK
900,218463,354948,-0.347,-0.366,0.516,79,0,WALK
901,218875,355395,-0.498,-0.221,0.556,79,0,WALK
902,219061,355724,-0.935,0.144,0.735,79,0,WALK
903,218297,355048,-1.333,0.598,0.889,79,0,WALK
904,216417,353103,-1.494,0.891,0.908,79,0,WALK
905,215822,352629,-1.421,1.058,0.818,79,0,WALK
906,216486,354124,-0.962,1.099,0.505,79,0,WALK
907,216922,355242,-0.366,0.978,0.103,79,0,WALK
908,217139,355450,0.092,0.892,-0.121,79,0,WALK
909,216718,354452,0.367,0.898,-0.213,79,0,WALK
910,216267,353033,0.343,0.957,-0.235,79,0,WALK
911,216202,353304,-0.043,1.185,-0.061,79,0,WALK
912,216626,354576,-0.638,1.517,0.28,79,0,WALK
913,218392,357880,-1.115,1.658,0.592,79,0,WALK
914,217475,356646,-1.391,1.541,0.792,79,0,WALK
915,216448,354820,-1.412,1.247,0.907,79,0,WALK
916,218652,358624,-1.221,0.837,0.925,79,0,WALK
917,220697,361737,-0.951,0.408,0.868,79,0,WALK
918,223139,365774,-0.658,0.007,0.745,79,0,WALK
919,225038,367686,-0.399,-0.346,0.578,81,0,WALK
920,225755,367995,-0.265,-0.526,0.473,81,0,WALK
921,226770,369397,-0.278,-0.469,0.464,81,0,WALK
922,228094,371129,-0.737,-0.143,0.716,81,0,WALK
923,227970,370620,-1.42,0.491,1.053,81,0,WALK
924,225779,368151,-1.712,0.968,1.148,81,0,WALK
925,223561,365138,-1.667,1.152,1.062,81,0,WALK
926,224158,366859,-1.284,1.227,0.746,81,0,WALK
927,225096,369084,-0.682,1.107,0.262,81,0,WALK
928,225993,370527,-0.136,0.93,-0.092,81,0,WALK
929,226667,371010,0.26,0.839,-0.268,83,0,WALK
930,226069,369650,0.379,0.834,-0.375,83,0,WALK
931,225462,368243,0.189,0.935,-0.297,83,0,WALK
932,225447,368029,-0.3,1.211,0.011,83,0,WALK
933,225895,369350,-0.927,1.571,0.431,83,0,WALK
934,225842,369877,-1.419,1.716,0.791,83,0,WALK
935,223377,365771,-1.611,1.509,0.976,83,0,WALK
936,223037,364965,-1.48,1.087,1.014,83,0,WALK
937,225126,367969,-1.198,0.614,0.956,83,0,WALK
938,226901,370920,-0.872,0.201,0.838,83,0,WALK
939,229623,375292,-0.553,-0.155,0.664,84,0,WALK
940,230521,375200,-0.304,-0.439,0.469,84,0,WALK
941,232164,377619,-0.206,-0.542,0.358,84,0,WALK
942,233674,379220,-0.363,-0.437,0.459,84,0,WALK
943,233414,378438,-0.959,-0.011,0.858,84,0,WALK
944,231104,375461,-1.618,0.614,1.26,84,0,WALK
945,228772,372081,-1.841,1.004,1.386,84,0,WALK
946,228798,373005,-1.608,1.106,1.194,84,0,WALK
947,228992,374590,-0.929,1.054,0.657,84,0,WALK
948,229890,375976,-0.197,0.941,0.106,84,0,WALK
949,230897,376989,0.287,0.886,-0.215,86,0,WALK
950,231463,377329,0.458,0.911,-0.379,86,0,WALK
951,231101,376841,0.317,1.009,-0.378,86,0,WALK
952,231026,376745,-0.089,1.229,-0.092,86,0,WALK
953,231355,377741,-0.663,1.498,0.383,86,0,WALK
954,231235,377438,-1.245,1.63,0.844,86,0,WALK
955,227822,370758,-1.623,1.51,1.179,86,0,WALK
956,227962,371043,-1.567,1.157,1.297,86,0,WALK
957,229954,374330,-1.252,0.668,1.205,86,0,WALK
958,232443,379186,-0.916,0.162,1.027,86,0,WALK
959,235282,383577,-0.617,-0.272,0.83,87,0,WALK
960,236011,383304,-0.362,-0.567,0.621,87,0,WALK
961,238053,386414,-0.199,-0.639,0.477,87,0,WALK
962,240785,389407,-0.293,-0.535,0.519,87,0,WALK
963,238512,384783,-0.884,-0.171,0.923,87,0,WALK
964,235573,381674,-1.549,0.484,1.373,87,0,WALK
965,234215,380628,-1.778,0.943,1.51,87,0,WALK
966,234193,382345,-1.565,1.091,1.303,87,0,WALK
967,234381,383243,-0.905,1.1,0.691,87,0,WALK
968,235454,384667,-0.161,0.987,0.075,87,0,WALK
969,236598,385747,0.37,0.936,-0.271,89,0,WALK
970,236413,384876,0.568,0.997,-0.462,89,0,OTHER
971,235775,383783,0.296,1.178,-0.397,89,0,OTHER
972,235822,383636,-0.34,1.485,0.004,89,0,OTHER
973,236523,384411,-0.997,1.73,0.528,89,0,OTHER
974,232389,378127,-1.475,1.681,0.939,89,0,WALK
975,230340,375469,-1.655,1.368,1.179,89,0,WALK
976,231424,377282,-1.517,0.929,1.219,89,0,WALK
977,232316,378825,-1.265,0.456,1.096,89,0,OTHER
978,235750,384894,-0.943,0.016,0.901,89,0,OTHER
979,236801,384264,-0.597,-0.357,0.701,91,0,RUN
980,238464,386818,-0.322,-0.618,0.578,91,0,RUN
981,239899,389289,-0.206,-0.705,0.534,91,0,RUN
982,239242,388916,-0.518,-0.568,0.7,91,0,RUN
983,237390,386748,-1.267,-0.04,1.16,91,0,RUN
984,235039,383654,-1.9,0.578,1.546,91,0,RUN
985,233898,382826,-2.059,0.962,1.567,91,0,RUN
986,234385,384780,-1.59,1.156,1.101,91,0,RUN
987,235743,387279,-0.652,1.14,0.294,91,0,RUN
988,237406,389736,0.178,1.1,-0.311,91,0,RUN
989,238344,390406,0.598,1.107,-0.575,92,0,RUN
990,238578,390244,0.488,1.159,-0.588,92,0,RUN
991,238158,389282,0.052,1.288,-0.29,92,0,RUN
992,237949,388601,-0.552,1.516,0.199,92,0,RUN
993,236178,384880,-1.277,1.777,0.721,92,0,RUN
994,232370,376613,-1.736,1.74,1.119,92,0,RUN
995,233289,378907,-1.769,1.356,1.263,92,0,RUN
