Sample Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),Activity
2080,-0.275,0.82,-0.088,75,3
2081,-0.294,0.899,-0.092,75,3
2082,-0.296,0.953,-0.105,75,3
2083,-0.281,0.994,-0.119,75,3
2084,-0.26,1.066,-0.125,75,3
2085,-0.24,1.13,-0.13,75,3
2086,-0.222,1.217,-0.139,75,3
2087,-0.187,1.353,-0.168,75,3
2088,-0.127,1.381,-0.202,75,3
2089,-0.051,1.26,-0.207,75,3
2090,-0.021,1.143,-0.19,75,3
2091,-0.035,1.047,-0.163,75,3
2092,-0.021,0.94,-0.144,75,3
2093,-0.022,0.875,-0.134,75,3
2094,-0.071,0.843,-0.122,75,3
2095,-0.133,0.813,-0.09,75,3
2096,-0.189,0.798,-0.057,75,3
2097,-0.232,0.803,-0.055,75,3
2098,-0.264,0.806,-0.038,75,3
2099,-0.288,0.832,0.005,75,3
2100,-0.321,0.896,0.013,75,3
2101,-0.378,0.957,0.049,75,3
2102,-0.435,1,0.125,75,3
2103,-0.471,1.053,0.14,75,3
2104,-0.478,1.098,0.101,75,3
2105,-0.479,1.126,0.036,75,3
2106,-0.537,1.192,-0.039,75,3
2107,-0.561,1.265,-0.084,75,3
2108,-0.543,1.248,-0.088,75,3
2109,-0.533,1.124,-0.061,75,3
2110,-0.493,0.96,-0.021,75,3
2111,-0.466,0.851,-0.01,75,3
2112,-0.451,0.776,0.001,75,3
2113,-0.461,0.704,0.033,75,3
2114,-0.406,0.669,0.066,75,3
2115,-0.55,0.686,0.103,75,3
2116,-0.633,0.711,0.132,75,3
2117,-0.568,0.627,0.175,75,3
2118,-0.584,0.456,0.312,75,3
2119,-0.579,0.339,0.508,75,3
2120,-0.615,0.301,0.657,75,3
2121,-0.622,0.328,0.734,75,3
2122,-0.643,0.382,0.719,75,3
2123,-0.611,0.381,0.674,75,3
2124,-0.579,0.389,0.64,75,3
2125,-0.63,0.438,0.676,75,3
2126,-0.683,0.464,0.748,75,3
2127,-0.643,0.44,0.705,75,3
2128,-0.584,0.432,0.648,75,3
2129,-0.591,0.504,0.678,75,3
2130,-0.583,0.63,0.618,75,3
2131,-0.543,0.696,0.518,75,3
2132,-0.506,0.667,0.498,75,3
2133,-0.481,0.621,0.511,75,3
2134,-0.516,0.564,0.522,75,3
2135,-0.563,0.511,0.508,75,3
2136,-0.58,0.464,0.498,75,3
2137,-0.609,0.431,0.496,75,3
2138,-0.628,0.438,0.473,75,3
2139,-0.651,0.497,0.416,75,3
2140,-0.715,0.604,0.402,75,3
2141,-0.706,0.703,0.425,75,3
2142,-0.694,0.785,0.411,75,3
2143,-0.724,0.84,0.408,75,3
2144,-0.758,0.853,0.365,75,3
2145,-0.881,0.821,0.255,75,3
2146,-0.996,0.706,0.199,75,3
2147,-0.989,0.512,0.168,75,3
2148,-0.983,0.346,0.159,75,3
2149,-0.981,0.253,0.227,75,3
2150,-0.93,0.232,0.229,75,3
2151,-0.893,0.299,0.142,75,3
2152,-0.858,0.354,0.103,75,3
2153,-0.849,0.358,0.113,75,3
2154,-0.852,0.342,0.084,75,3
2155,-0.874,0.358,0.035,75,3
2156,-0.93,0.425,0.016,75,3
2157,-0.938,0.457,0.011,75,3
2158,-0.89,0.468,0.012,75,3
2159,-0.848,0.494,0.008,75,3
2160,-0.834,0.51,0.005,75,3
2161,-0.813,0.543,-0.01,75,3
2162,-0.762,0.605,-0.02,75,3
2163,-0.69,0.68,0.002,75,3
2164,-0.697,0.804,0.034,75,3
2165,-0.807,0.971,0.069,75,3
2166,-0.93,1.065,0.087,75,3
2167,-1.03,1.032,0.122,75,3
2168,-1.006,0.916,0.154,75,3
2169,-0.891,0.776,0.131,75,3
2170,-0.829,0.674,0.128,75,3
2171,-0.781,0.623,0.142,75,3
2172,-0.686,0.605,0.13,75,3
2173,-0.595,0.618,0.115,75,3
2174,-0.548,0.665,0.13,75,3
2175,-0.504,0.718,0.166,75,3
2176,-0.462,0.754,0.205,75,3
2177,-0.443,0.773,0.242,75,3
2178,-0.448,0.765,0.278,75,3
2179,-0.489,0.771,0.274,75,3
2180,-0.565,0.816,0.272,75,3
2181,-0.683,0.833,0.275,75,3
2182,-0.816,0.882,0.246,75,3
2183,-0.897,0.945,0.181,75,3
2184,-0.945,0.971,0.074,75,3
2185,-0.94,1.034,0.005,75,3
2186,-0.822,1.013,-0.02,75,3
2187,-0.668,0.882,-0.011,75,3
2188,-0.562,0.828,0.02,75,3
2189,-0.497,0.779,0.016,75,3
2190,-0.47,0.645,0.013,75,3
2191,-0.499,0.548,0.057,75,3
2192,-0.55,0.517,0.091,75,3
2193,-0.581,0.504,0.094,75,3
2194,-0.593,0.511,0.109,75,3
2195,-0.635,0.553,0.138,75,3
2196,-0.674,0.61,0.158,75,3
2197,-0.654,0.737,0.16,75,3
2198,-0.594,0.909,0.102,75,3
2199,-0.522,1.037,0.012,75,3
2200,-0.489,1.138,-0.033,75,3
2201,-0.466,1.196,-0.034,75,3
2202,-0.418,1.208,-0.057,75,3
2203,-0.384,1.17,-0.13,75,3
2204,-0.379,1.12,-0.167,75,3
2205,-0.354,1.086,-0.194,75,3
2206,-0.314,1.01,-0.233,75,3
2207,-0.307,0.932,-0.212,75,3
2208,-0.31,0.874,-0.172,75,3
2209,-0.304,0.804,-0.133,75,3
2210,-0.293,0.783,-0.079,75,3
2211,-0.291,0.801,-0.054,75,3
2212,-0.309,0.845,-0.021,75,3
2213,-0.338,0.91,0.026,75,3
2214,-0.366,0.962,0.072,75,3
2215,-0.376,0.999,0.12,75,3
2216,-0.381,1.026,0.14,75,3
2217,-0.388,1.147,0.087,75,3
2218,-0.376,1.359,-0.046,75,3
2219,-0.338,1.414,-0.178,75,3
2220,-0.301,1.281,-0.269,75,3
2221,-0.253,1.188,-0.328,75,3
2222,-0.181,1.124,-0.345,75,3
2223,-0.126,1.014,-0.33,75,3
2224,-0.147,0.902,-0.302,75,3
2225,-0.174,0.815,-0.259,75,3
2226,-0.153,0.739,-0.187,75,3
2227,-0.141,0.675,-0.104,75,3
2228,-0.191,0.646,-0.057,75,3
2229,-0.295,0.645,-0.037,75,3
2230,-0.384,0.678,-0.009,75,3
2231,-0.461,0.759,0.018,75,3
2232,-0.532,0.86,0.013,75,3
2233,-0.569,0.93,-0.017,75,3
2234,-0.546,0.988,-0.036,75,3
2235,-0.491,1.09,-0.066,75,3
2236,-0.43,1.201,-0.135,75,3
2237,-0.351,1.314,-0.198,75,3
2238,-0.277,1.331,-0.234,75,3
2239,-0.225,1.162,-0.236,75,3
2240,-0.184,1.011,-0.181,75,3
2241,-0.188,0.967,-0.135,75,3
2242,-0.189,0.931,-0.133,75,3
2243,-0.178,0.906,-0.109,75,3
2244,-0.195,0.901,-0.088,75,3
2245,-0.218,0.874,-0.075,75,3
2246,-0.241,0.844,-0.034,75,3
2247,-0.264,0.829,-0.005,75,3
2248,-0.284,0.858,0.013,75,3
2249,-0.315,0.92,0.036,75,3
2250,-0.352,0.962,0.064,75,3
2251,-0.372,0.965,0.104,75,3
2252,-0.398,0.951,0.108,75,3
2253,-0.439,0.986,0.107,75,3
2254,-0.439,1.048,0.118,75,3
2255,-0.43,1.103,0.047,75,3
2256,-0.445,1.17,-0.014,75,3
2257,-0.463,1.187,0.004,75,3
2258,-0.491,1.097,0.015,75,3
2259,-0.493,0.942,0.035,75,3
2260,-0.504,0.837,0.043,75,3
2261,-0.526,0.801,0.01,75,3
2262,-0.512,0.75,0.007,75,3
2263,-0.552,0.702,0.009,75,3
2264,-0.597,0.667,0.001,75,3
2265,-0.502,0.594,0.009,75,3
2266,-0.505,0.528,0.048,75,3
2267,-0.596,0.547,0.037,75,3
2268,-0.557,0.585,-0.082,75,3
2269,-0.488,0.571,-0.07,75,3
2270,-0.501,0.547,0.031,75,3
2271,-0.544,0.663,0.02,75,3
2272,-0.538,0.939,-0.01,75,3
2273,-0.455,1.169,-0.097,75,3
2274,-0.369,1.304,-0.16,75,3
2275,-0.334,1.371,-0.084,75,3
2276,-0.308,1.327,-0.034,75,3
2277,-0.29,1.199,-0.066,75,3
2278,-0.281,1.091,-0.121,75,3
2279,-0.302,1.036,-0.193,75,3
2280,-0.327,1.002,-0.25,75,3
2281,-0.326,0.96,-0.242,75,3
2282,-0.311,0.904,-0.206,75,3
2283,-0.291,0.854,-0.186,75,3
2284,-0.271,0.836,-0.154,75,3
2285,-0.24,0.867,-0.068,75,3
2286,-0.121,0.919,0.049,75,3
2287,-0.068,0.922,0.117,75,3
2288,-0.157,0.915,0.128,75,3
2289,-0.23,0.942,0.119,75,3
2290,-0.31,0.967,0.066,75,3
2291,-0.397,0.991,0.029,75,3
2292,-0.437,1.042,0.036,75,3
2293,-0.453,1.111,-0.002,75,3
2294,-0.477,1.213,-0.085,75,3
2295,-0.477,1.284,-0.136,75,3
2296,-0.45,1.206,-0.124,75,3
2297,-0.473,1.087,-0.097,75,3
2298,-0.497,1.01,-0.09,75,3
2299,-0.523,0.948,-0.079,75,3
2300,-0.57,0.888,-0.02,75,3
2301,-0.631,0.832,0.118,75,3
2302,-0.686,0.807,0.278,75,3
2303,-0.602,0.702,0.405,75,3
2304,-0.476,0.519,0.489,75,3
2305,-0.385,0.36,0.5,75,3
2306,-0.338,0.245,0.477,75,3
2307,-0.341,0.222,0.422,75,3
2308,-0.424,0.268,0.425,75,3
2309,-0.586,0.307,0.571,75,3
2310,-0.626,0.341,0.627,75,3
2311,-0.61,0.426,0.612,75,3
2312,-0.708,0.569,0.78,75,3
2313,-0.675,0.583,0.843,75,3
2314,-0.51,0.503,0.777,75,3
2315,-0.501,0.512,0.748,75,3
2316,-0.494,0.539,0.701,75,3
2317,-0.451,0.544,0.677,75,3
2318,-0.502,0.521,0.644,75,3
2319,-0.532,0.512,0.609,75,3
2320,-0.49,0.547,0.61,75,3
2321,-0.433,0.562,0.655,75,3
2322,-0.507,0.537,0.677,75,3
2323,-0.576,0.53,0.666,75,3
2324,-0.508,0.545,0.671,75,3
2325,-0.514,0.526,0.664,75,3
2326,-0.527,0.518,0.661,75,3
2327,-0.475,0.513,0.705,75,3
2328,-0.483,0.482,0.719,75,3
2329,-0.51,0.471,0.706,75,3
2330,-0.513,0.442,0.732,75,3
2331,-0.53,0.418,0.729,75,3
2332,-0.52,0.434,0.723,75,3
2333,-0.504,0.422,0.747,75,3
2334,-0.532,0.375,0.77,75,3
2335,-0.554,0.371,0.766,75,3
2336,-0.539,0.361,0.773,75,3
2337,-0.539,0.306,0.8,75,3
2338,-0.542,0.316,0.787,75,3
2339,-0.533,0.345,0.769,75,3
2340,-0.567,0.347,0.744,75,3
2341,-0.592,0.357,0.733,75,3
2342,-0.567,0.359,0.739,75,3
2343,-0.542,0.371,0.736,75,3
2344,-0.532,0.393,0.733,75,3
2345,-0.544,0.384,0.722,75,3
2346,-0.562,0.383,0.71,75,3
2347,-0.542,0.399,0.726,75,3
2348,-0.551,0.383,0.743,75,3
2349,-0.562,0.377,0.743,75,3
2350,-0.533,0.389,0.743,75,3
2351,-0.534,0.391,0.746,75,3
2352,-0.54,0.393,0.739,75,3
2353,-0.514,0.38,0.761,75,3
2354,-0.495,0.368,0.778,75,3
2355,-0.528,0.36,0.769,75,3
2356,-0.546,0.324,0.773,75,3
2357,-0.541,0.307,0.779,75,3
2358,-0.497,0.331,0.792,75,3
2359,-0.46,0.34,0.797,75,3
2360,-0.498,0.31,0.8,75,3
2361,-0.508,0.286,0.803,75,3
2362,-0.501,0.286,0.795,75,3
2363,-0.521,0.272,0.794,75,3
2364,-0.526,0.259,0.802,75,3
2365,-0.521,0.25,0.808,75,3
2366,-0.515,0.234,0.822,75,3
2367,-0.499,0.229,0.829,75,3
2368,-0.499,0.208,0.827,75,3
2369,-0.51,0.197,0.836,75,3
2370,-0.487,0.205,0.849,75,3
2371,-0.487,0.202,0.855,75,3
2372,-0.515,0.193,0.837,75,3
2373,-0.509,0.185,0.844,75,3
2374,-0.512,0.187,0.876,75,3
