Sample Count,Green1 Count,Green2 Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),HR Confidence (%),Activity
2565,292667,361057,-0.849,-0.197,-0.551,138,10,WALK
2566,290435,361587,-0.833,-0.14,-0.639,138,10,WALK
2567,281919,362574,-0.857,-0.107,-0.635,138,10,WALK
2568,278767,365815,-0.781,-0.129,-0.656,138,10,WALK
2569,277807,371589,-0.829,-0.163,-0.701,138,10,WALK
2570,276292,375776,-0.792,-0.171,-0.668,138,10,WALK
2571,272850,374917,-0.743,-0.211,-0.648,138,10,WALK
2572,271735,375849,-0.764,-0.228,-0.61,138,10,WALK
2573,271542,378002,-0.837,-0.189,-0.509,138,10,WALK
2574,269814,377879,-1.038,-0.151,-0.469,138,10,WALK
2575,268213,377926,-1.104,-0.072,-0.438,138,10,WALK
2576,266712,376803,-1.093,-0.005,-0.433,138,10,WALK
2577,265008,374799,-0.925,0.037,-0.294,138,10,WALK
2578,265062,374030,-0.674,0.039,0.051,138,10,WALK
2579,266118,374281,-0.561,-0.041,0.351,138,10,WALK
2580,267192,374404,-0.535,-0.028,0.557,138,10,WALK
2581,269101,374809,-0.553,0.039,0.663,138,10,WALK
2582,270703,375789,-0.516,0.096,0.713,138,10,WALK
2583,271486,376293,-0.488,0.195,0.725,138,12,WALK
2584,273965,378008,-0.41,0.303,0.763,138,12,WALK
2585,275303,377533,-0.281,0.412,0.843,138,12,WALK
2586,276783,378650,-0.24,0.467,0.864,138,12,WALK
2587,277903,379121,-0.248,0.503,0.87,138,12,WALK
2588,276679,377431,-0.188,0.529,0.893,138,12,WALK
2589,275395,375399,-0.04,0.569,0.923,138,12,WALK
2590,274278,373711,0.06,0.626,0.906,138,12,WALK
2591,273866,373569,0.03,0.612,0.848,138,12,WALK
2592,272276,373096,-0.03,0.558,0.824,138,12,WALK
2593,271188,373584,-0.072,0.516,0.833,137,4,WALK
2594,270647,373753,-0.097,0.489,0.862,137,4,WALK
2595,271183,374031,-0.099,0.468,0.875,137,4,WALK
2596,272254,374549,-0.091,0.449,0.898,137,4,WALK
2597,272682,374800,-0.106,0.427,0.923,137,4,WALK
2598,272299,374184,-0.139,0.383,0.918,137,4,WALK
2599,272961,374214,-0.151,0.335,0.924,137,4,WALK
2600,272255,373590,-0.136,0.31,0.949,137,4,WALK
2601,269946,372236,-0.131,0.341,0.937,137,4,WALK
2602,269443,370613,-0.13,0.388,0.882,137,4,WALK
2603,270778,369716,-0.135,0.41,0.875,137,0,WALK
2604,271886,368861,-0.125,0.427,0.916,137,0,WALK
2605,273169,369368,-0.116,0.415,0.922,137,0,WALK
2606,275315,371497,-0.105,0.418,0.918,137,0,WALK
2607,279199,375486,-0.088,0.456,0.905,137,0,WALK
2608,281704,377973,-0.088,0.483,0.888,137,0,WALK
2609,281533,378767,-0.068,0.509,0.885,137,0,WALK
2610,278324,376256,-0.059,0.515,0.842,137,0,WALK
2611,275240,373749,-0.072,0.517,0.77,137,0,WALK
2612,273757,371993,-0.084,0.519,0.724,137,0,WALK
2613,272876,370729,-0.095,0.498,0.75,136,0,WALK
2614,272976,370003,-0.116,0.447,0.865,136,0,WALK
2615,273557,370605,-0.146,0.359,0.968,136,0,WALK
2616,274298,370989,-0.154,0.316,0.985,136,0,WALK
2617,275151,371076,-0.137,0.34,0.951,136,0,WALK
2618,276416,371987,-0.137,0.346,0.937,136,0,WALK
2619,277422,373027,-0.146,0.326,0.948,136,0,WALK
2620,277892,372417,-0.12,0.326,0.961,136,0,WALK
2621,278989,370678,-0.101,0.327,0.959,136,0,WALK
2622,281692,369888,-0.159,0.323,0.92,136,0,WALK
2623,286836,370237,-0.193,0.354,0.897,136,0,WALK
2624,290640,369074,-0.178,0.392,0.882,136,0,WALK
2625,289604,367987,-0.169,0.405,0.869,136,0,WALK
2626,287929,365860,-0.146,0.39,0.876,136,0,WALK
2627,289127,362889,-0.134,0.374,0.884,136,0,OTHER
2628,290250,360991,-0.094,0.392,0.91,136,0,OTHER
2629,287103,357519,-0.063,0.422,0.939,136,0,OTHER
2630,281286,354391,-0.081,0.421,0.928,136,0,OTHER
2631,273246,352144,-0.093,0.408,0.906,136,0,OTHER
2632,268302,353546,-0.112,0.399,0.897,136,0,OTHER
2633,266251,355704,-0.144,0.391,0.898,136,0,OTHER
2634,266981,358515,-0.131,0.372,0.912,136,0,OTHER
2635,268050,360422,-0.104,0.334,0.931,136,0,OTHER
2636,269053,361563,-0.119,0.302,0.956,136,0,OTHER
2637,269188,361873,-0.14,0.295,0.959,136,0,OTHER
2638,270142,363037,-0.131,0.305,0.938,136,0,OTHER
2639,270891,363759,-0.121,0.313,0.93,136,0,OTHER
2640,270854,363226,-0.121,0.314,0.95,136,0,OTHER
2641,270381,362110,-0.117,0.303,0.969,136,0,OTHER
2642,270475,361674,-0.126,0.347,0.948,136,0,OTHER
2643,270630,361034,-0.121,0.434,0.906,136,0,OTHER
2644,269063,359173,-0.105,0.474,0.862,136,0,OTHER
2645,267921,357900,-0.078,0.483,0.83,136,0,OTHER
2646,267515,357166,-0.031,0.496,0.838,136,0,OTHER
2647,265715,354671,-0.02,0.494,0.866,136,0,OTHER
2648,264613,352750,-0.011,0.491,0.868,136,0,OTHER
2649,263891,351735,-0.004,0.501,0.855,136,0,OTHER
2650,262304,349792,-0.016,0.502,0.845,136,0,OTHER
2651,261895,349730,-0.031,0.497,0.833,136,0,OTHER
2652,261461,349114,-0.051,0.486,0.809,136,0,OTHER
2653,261243,348322,-0.075,0.475,0.809,137,0,OTHER
2654,261295,348024,-0.088,0.429,0.876,137,0,OTHER
2655,261515,347781,-0.103,0.343,0.958,137,0,OTHER
2656,261602,347719,-0.12,0.311,0.98,137,0,OTHER
2657,262504,348364,-0.129,0.335,0.95,137,0,OTHER
2658,263960,349297,-0.128,0.336,0.931,137,0,OTHER
2659,264952,349586,-0.123,0.32,0.938,137,0,OTHER
2660,265890,349722,-0.136,0.323,0.956,137,0,OTHER
2661,268139,350872,-0.156,0.339,0.966,137,0,OTHER
2662,267800,350393,-0.147,0.363,0.957,137,0,OTHER
2663,269167,351112,-0.123,0.405,0.907,137,0,OTHER
2664,269012,350508,-0.123,0.442,0.858,137,0,OTHER
2665,267572,348890,-0.121,0.437,0.878,137,0,OTHER
2666,266850,347502,-0.107,0.424,0.909,137,0,OTHER
2667,265716,346148,-0.114,0.438,0.9,137,0,OTHER
2668,265516,348498,-0.114,0.447,0.9,137,0,OTHER
2669,265199,349289,-0.102,0.449,0.901,137,0,OTHER
2670,262942,348857,-0.127,0.457,0.885,137,0,OTHER
2671,261459,348942,-0.156,0.454,0.869,137,0,OTHER
2672,260153,348670,-0.172,0.455,0.849,137,0,OTHER
2673,259869,348936,-0.191,0.458,0.838,137,0,OTHER
2674,257635,348181,-0.181,0.441,0.85,137,0,OTHER
2675,256636,347710,-0.188,0.432,0.854,137,0,OTHER
2676,255804,346737,-0.222,0.424,0.847,137,0,OTHER
2677,255600,345929,-0.23,0.403,0.873,137,0,OTHER
2678,254449,344905,-0.226,0.384,0.888,137,0,OTHER
2679,254580,344856,-0.217,0.391,0.874,137,0,OTHER
2680,255354,344800,-0.218,0.389,0.902,137,0,OTHER
2681,254574,343520,-0.219,0.369,0.918,137,0,OTHER
2682,253133,341278,-0.194,0.397,0.883,137,0,OTHER
2683,254867,340675,-0.173,0.407,0.899,138,0,OTHER
2684,252218,336532,-0.172,0.399,0.909,138,0,OTHER
2685,253427,335854,-0.171,0.415,0.89,138,0,OTHER
2686,254407,335789,-0.156,0.411,0.905,138,0,OTHER
2687,252978,334239,-0.152,0.402,0.909,138,0,OTHER
2688,251835,332416,-0.133,0.403,0.913,138,0,OTHER
2689,251506,330762,-0.139,0.395,0.918,138,0,OTHER
2690,250380,328447,-0.169,0.387,0.905,138,0,OTHER
2691,249492,326033,-0.163,0.382,0.893,138,0,OTHER
2692,248618,323496,-0.16,0.376,0.902,138,0,OTHER
2693,248331,322903,-0.169,0.364,0.92,138,0,OTHER
2694,247844,322132,-0.196,0.347,0.915,138,0,OTHER
2695,248098,322426,-0.215,0.335,0.905,138,0,OTHER
2696,248454,322181,-0.219,0.326,0.909,138,0,OTHER
2697,248459,322654,-0.233,0.331,0.906,138,0,OTHER
2698,249280,324701,-0.247,0.33,0.894,138,0,OTHER
2699,252135,330337,-0.229,0.298,0.926,138,0,OTHER
2700,257502,339957,-0.203,0.263,0.976,138,0,OTHER
2701,259575,350564,-0.187,0.274,0.975,138,0,OTHER
2702,256207,347060,-0.186,0.299,0.969,138,0,OTHER
2703,261653,351505,-0.205,0.31,0.958,139,0,OTHER
2704,258254,344678,-0.221,0.375,0.859,139,0,OTHER
2705,256558,340137,-0.212,0.411,0.828,139,0,OTHER
2706,255399,338829,-0.191,0.385,0.895,139,0,OTHER
2707,254045,336822,-0.186,0.401,0.897,139,0,OTHER
2708,253475,334722,-0.189,0.416,0.897,139,0,OTHER
2709,253793,333974,-0.174,0.412,0.918,139,0,OTHER
2710,253948,332975,-0.129,0.43,0.917,139,0,OTHER
2711,253435,332297,-0.119,0.452,0.897,139,0,OTHER
2712,253061,332034,-0.131,0.471,0.882,139,0,OTHER
2713,253000,332637,-0.141,0.485,0.854,139,0,OTHER
2714,251821,331308,-0.17,0.483,0.828,139,0,OTHER
2715,251741,330816,-0.186,0.485,0.835,139,0,OTHER
2716,251095,329469,-0.199,0.49,0.821,139,0,OTHER
2717,251103,328182,-0.222,0.479,0.821,139,0,OTHER
2718,251107,326959,-0.19,0.454,0.868,139,0,OTHER
2719,251195,325773,-0.146,0.444,0.857,139,0,OTHER
2720,251687,325747,-0.136,0.453,0.76,139,0,OTHER
2721,252642,326680,-0.127,0.476,0.65,139,0,OTHER
2722,254134,328310,-0.154,0.456,0.699,139,0,OTHER
2723,255432,329829,-0.185,0.359,1.015,139,0,OTHER
2724,256192,330643,-0.193,0.322,1.173,139,0,OTHER
2725,256568,331168,-0.192,0.372,1.077,139,0,OTHER
2726,256082,331058,-0.156,0.406,0.971,139,0,OTHER
2727,256230,331713,-0.125,0.428,0.852,139,0,OTHER
2728,255293,331564,-0.117,0.453,0.821,139,0,OTHER
2729,254462,330799,-0.105,0.456,0.87,139,0,OTHER
2730,253880,329754,-0.103,0.46,0.883,139,0,OTHER
2731,253164,328413,-0.108,0.485,0.838,139,0,OTHER
2732,252681,327590,-0.113,0.499,0.811,139,0,OTHER
2733,252101,327065,-0.125,0.491,0.829,139,0,OTHER
2734,251786,326475,-0.144,0.484,0.848,139,0,OTHER
2735,251526,325807,-0.164,0.466,0.87,139,0,OTHER
2736,251395,325422,-0.186,0.444,0.888,139,0,OTHER
2737,251517,325570,-0.203,0.43,0.901,139,0,OTHER
2738,252232,326411,-0.208,0.411,0.911,139,0,OTHER
2739,252792,327246,-0.216,0.401,0.908,139,0,OTHER
