Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),Activity
-0.305,-0.947,-0.094,105,0
-0.296,-0.944,-0.1,105,0
-0.294,-0.945,-0.099,105,0
-0.297,-0.945,-0.095,106,0
-0.288,-0.947,-0.099,106,0
-0.277,-0.95,-0.103,106,0
-0.27,-0.948,-0.102,106,0
-0.277,-0.944,-0.093,106,0
-0.305,-0.941,-0.084,106,0
-0.341,-0.943,-0.084,106,0
-0.354,-0.947,-0.088,106,0
-0.339,-0.952,-0.088,106,0
-0.312,-0.954,-0.083,106,0
-0.292,-0.947,-0.082,108,0
-0.29,-0.941,-0.084,108,0
-0.303,-0.937,-0.085,108,0
-0.324,-0.945,-0.084,108,0
-0.344,-0.956,-0.086,108,0
-0.343,-0.947,-0.091,108,0
-0.328,-0.935,-0.088,108,0
-0.315,-0.928,-0.082,108,0
-0.303,-0.924,-0.081,108,0
-0.3,-0.935,-0.085,108,0
-0.311,-0.953,-0.093,110,0
-0.329,-0.952,-0.091,110,0
-0.337,-0.94,-0.087,110,0
-0.321,-0.939,-0.09,110,0
-0.304,-0.948,-0.094,110,0
-0.308,-0.951,-0.093,110,0
-0.315,-0.951,-0.086,110,0
-0.309,-0.954,-0.083,110,0
-0.291,-0.944,-0.089,110,0
-0.279,-0.932,-0.093,110,0
-0.283,-0.929,-0.097,111,0
-0.294,-0.933,-0.098,111,0
-0.299,-0.944,-0.095,111,0
-0.303,-0.952,-0.094,111,0
-0.306,-0.953,-0.092,111,0
-0.307,-0.951,-0.088,111,0
-0.3,-0.952,-0.093,111,0
-0.288,-0.954,-0.103,111,0
-0.278,-0.95,-0.11,111,0
-0.273,-0.949,-0.111,111,0
-0.275,-0.958,-0.108,113,0
-0.274,-0.967,-0.104,113,0
-0.278,-0.974,-0.082,113,0
-0.29,-0.97,-0.06,113,0
-0.295,-0.954,-0.075,113,0
-0.295,-0.951,-0.101,113,0
-0.302,-0.963,-0.109,113,0
-0.303,-0.965,-0.105,113,0
-0.272,-0.957,-0.108,113,0
-0.234,-0.947,-0.13,113,0
-0.211,-0.927,-0.143,114,0
-0.224,-0.926,-0.114,114,0
-0.263,-0.967,-0.073,114,0
-0.285,-0.994,-0.071,114,0
-0.282,-0.979,-0.097,114,0
-0.267,-0.947,-0.109,114,0
-0.25,-0.938,-0.108,114,0
-0.241,-0.955,-0.104,114,0
-0.242,-0.965,-0.103,114,0
-0.248,-0.96,-0.102,114,0
-0.254,-0.952,-0.101,115,0
-0.26,-0.947,-0.101,115,0
-0.267,-0.948,-0.102,115,0
-0.275,-0.958,-0.101,115,0
-0.283,-0.966,-0.103,115,0
-0.28,-0.966,-0.103,115,0
-0.269,-0.963,-0.099,115,0
-0.266,-0.961,-0.095,115,0
-0.275,-0.955,-0.098,115,0
-0.279,-0.954,-0.103,115,0
-0.27,-0.956,-0.104,116,0
-0.254,-0.956,-0.104,116,0
-0.245,-0.96,-0.104,116,0
-0.253,-0.965,-0.103,116,0
-0.274,-0.963,-0.104,116,0
-0.283,-0.958,-0.106,116,0
-0.271,-0.955,-0.107,116,0
-0.255,-0.96,-0.106,116,0
-0.248,-0.966,-0.105,116,0
-0.247,-0.963,-0.106,116,0
-0.251,-0.956,-0.107,117,0
-0.258,-0.955,-0.109,117,0
-0.262,-0.959,-0.109,117,0
-0.261,-0.964,-0.107,117,0
-0.257,-0.963,-0.106,117,0
-0.256,-0.957,-0.105,117,0
-0.26,-0.954,-0.106,117,0
-0.267,-0.954,-0.105,117,0
-0.272,-0.959,-0.104,117,0
-0.273,-0.962,-0.101,117,0
-0.271,-0.959,-0.098,117,0
-0.268,-0.956,-0.097,117,0
-0.267,-0.957,-0.101,117,0
-0.266,-0.958,-0.101,117,0
-0.269,-0.958,-0.098,117,0
-0.278,-0.955,-0.097,117,0
-0.284,-0.951,-0.1,117,0
-0.277,-0.951,-0.104,117,0
-0.266,-0.956,-0.102,117,0
-0.261,-0.959,-0.099,117,0
-0.261,-0.958,-0.1,117,0
-0.265,-0.952,-0.102,117,0
-0.279,-0.947,-0.102,117,0
-0.296,-0.945,-0.105,117,0
-0.303,-0.946,-0.111,117,0
-0.299,-0.951,-0.108,117,0
-0.281,-0.958,-0.1,117,0
-0.262,-0.96,-0.099,117,0
-0.253,-0.958,-0.103,117,0
-0.254,-0.958,-0.104,117,0
-0.261,-0.96,-0.106,117,0
-0.261,-0.962,-0.104,117,0
-0.256,-0.963,-0.099,117,0
-0.255,-0.962,-0.1,117,0
-0.259,-0.96,-0.105,117,0
-0.265,-0.959,-0.108,117,0
-0.267,-0.959,-0.109,117,0
-0.26,-0.959,-0.109,117,0
-0.253,-0.96,-0.108,117,0
-0.251,-0.962,-0.108,117,0
-0.251,-0.96,-0.107,117,0
-0.252,-0.963,-0.104,117,0
-0.254,-0.966,-0.104,117,0
-0.251,-0.962,-0.103,117,0
-0.249,-0.96,-0.103,117,0
-0.249,-0.961,-0.104,117,0
-0.251,-0.961,-0.103,117,0
-0.255,-0.96,-0.099,117,0
-0.26,-0.957,-0.099,117,0
-0.262,-0.956,-0.1,117,0
-0.263,-0.958,-0.101,117,0
-0.26,-0.961,-0.101,117,0
-0.257,-0.96,-0.099,117,0
-0.256,-0.961,-0.097,117,0
-0.255,-0.966,-0.097,117,0
-0.252,-0.965,-0.097,117,0
-0.249,-0.957,-0.097,117,0
-0.253,-0.958,-0.096,117,0
-0.266,-0.96,-0.096,117,0
-0.275,-0.96,-0.096,117,0
-0.273,-0.959,-0.096,117,0
-0.265,-0.959,-0.096,117,0
-0.259,-0.959,-0.095,117,0
-0.254,-0.958,-0.093,117,0
-0.251,-0.957,-0.092,117,0
-0.254,-0.958,-0.092,117,0
-0.257,-0.962,-0.091,117,0
-0.256,-0.963,-0.09,117,0
-0.254,-0.963,-0.089,117,0
-0.254,-0.96,-0.089,117,0
-0.256,-0.957,-0.088,117,0
-0.258,-0.956,-0.088,117,0
-0.26,-0.958,-0.091,117,0
-0.263,-0.961,-0.09,117,0
-0.263,-0.958,-0.089,117,0
-0.262,-0.952,-0.089,117,0
-0.262,-0.951,-0.09,117,0
-0.262,-0.955,-0.09,117,0
-0.263,-0.963,-0.088,117,0
-0.266,-0.967,-0.089,117,0
-0.265,-0.963,-0.089,117,0
-0.261,-0.954,-0.086,117,0
-0.263,-0.952,-0.087,117,0
-0.271,-0.955,-0.089,117,0
-0.273,-0.958,-0.09,117,0
-0.267,-0.957,-0.091,117,0
-0.26,-0.955,-0.093,117,0
-0.257,-0.954,-0.094,117,0
-0.26,-0.956,-0.092,117,0
-0.266,-0.959,-0.091,117,0
-0.27,-0.957,-0.09,117,0
-0.27,-0.956,-0.09,117,0
-0.268,-0.96,-0.09,117,0
-0.267,-0.961,-0.089,117,0
-0.264,-0.96,-0.087,117,0
-0.26,-0.96,-0.087,117,0
-0.259,-0.959,-0.086,117,0
-0.261,-0.959,-0.086,117,0
-0.266,-0.958,-0.09,117,0
-0.267,-0.958,-0.092,117,0
-0.264,-0.957,-0.09,117,0
-0.262,-0.957,-0.087,117,0
-0.259,-0.957,-0.089,117,0
-0.261,-0.957,-0.093,117,0
-0.265,-0.958,-0.096,117,0
-0.268,-0.957,-0.097,117,0
-0.268,-0.954,-0.097,117,0
-0.268,-0.952,-0.097,117,0
-0.275,-0.949,-0.101,117,0
-0.283,-0.947,-0.107,117,0
-0.284,-0.947,-0.112,117,0
-0.278,-0.949,-0.115,117,0
-0.271,-0.953,-0.117,117,0
-0.271,-0.954,-0.119,117,0
-0.272,-0.954,-0.122,117,0
-0.274,-0.952,-0.128,117,0
-0.28,-0.95,-0.133,117,0
-0.285,-0.951,-0.135,117,0
-0.29,-0.95,-0.138,117,0
-0.296,-0.946,-0.145,117,0
-0.303,-0.942,-0.149,117,0
-0.315,-0.939,-0.151,117,0
-0.316,-0.946,-0.154,117,0
-0.297,-0.957,-0.147,117,0
-0.274,-0.951,-0.135,117,0
-0.274,-0.942,-0.127,117,0
-0.309,-0.951,-0.123,117,0
-0.334,-0.966,-0.126,117,0
-0.321,-0.978,-0.122,117,0
-0.291,-0.988,-0.108,117,0
-0.268,-0.987,-0.106,117,0
-0.264,-0.961,-0.114,117,0
-0.265,-0.931,-0.116,117,0
-0.275,-0.934,-0.1,117,0
-0.297,-0.957,-0.074,117,0
-0.309,-0.965,-0.065,117,0
-0.295,-0.947,-0.074,117,0
-0.269,-0.922,-0.08,117,0
-0.248,-0.921,-0.064,117,0
-0.241,-0.939,-0.039,117,0
-0.262,-0.964,-0.021,115,0
-0.296,-0.987,-0.016,115,0
-0.299,-0.978,-0.025,115,0
-0.264,-0.94,-0.038,115,0
-0.223,-0.92,-0.033,115,0
-0.205,-0.939,-0.024,115,0
-0.212,-0.974,-0.015,115,0
-0.225,-0.979,0.007,115,0
-0.238,-0.951,0.015,115,0
-0.248,-0.94,0.001,115,0
-0.255,-0.959,-0.004,114,0
-0.255,-0.984,0.004,114,0
-0.24,-0.996,0.014,114,0
-0.211,-0.989,0.015,114,0
-0.185,-0.971,0.02,114,0
-0.182,-0.959,0.031,114,0
-0.208,-0.961,0.031,114,0
-0.222,-0.969,0.027,114,0
-0.201,-0.975,0.035,114,0
-0.17,-0.98,0.041,114,0
-0.149,-0.981,0.035,112,0
-0.151,-0.983,0.034,112,0
-0.148,-0.981,0.031,112,0
-0.133,-0.975,0.025,112,0
-0.115,-0.975,0.025,112,0
-0.09,-0.977,0.027,112,0
-0.078,-0.977,0.027,112,0
-0.08,-0.977,0.023,112,0
-0.085,-0.98,0.021,112,0
-0.086,-0.982,0.022,112,0
-0.079,-0.98,0.022,110,0
-0.074,-0.972,0.019,110,0
-0.077,-0.969,0.017,110,0
-0.087,-0.979,0.018,110,0
-0.097,-0.975,0.016,110,0
-0.106,-0.961,0.005,110,0
-0.116,-0.967,-0.005,110,0
-0.124,-0.991,-0.006,110,0
-0.127,-1.003,-0.004,110,0
-0.125,-1.001,-0.006,110,0
-0.125,-0.997,-0.009,109,0
-0.133,-0.991,-0.014,109,0
-0.14,-0.988,-0.022,109,0
-0.139,-0.986,-0.032,109,0
-0.136,-0.983,-0.039,109,0
-0.14,-0.982,-0.041,109,0
-0.153,-0.982,-0.045,109,0
-0.174,-0.983,-0.049,109,0
-0.188,-0.982,-0.056,109,0
-0.197,-0.981,-0.064,109,0
-0.202,-0.982,-0.071,110,0
-0.194,-0.986,-0.078,110,0
-0.176,-0.987,-0.079,110,0
-0.158,-0.983,-0.079,110,0
-0.153,-0.979,-0.084,110,0
-0.161,-0.979,-0.091,110,0
-0.179,-0.981,-0.091,110,0
-0.195,-0.982,-0.09,110,0
-0.191,-0.983,-0.096,110,0
-0.175,-0.98,-0.1,110,0
-0.169,-0.97,-0.101,111,0
-0.18,-0.965,-0.103,111,0
-0.195,-0.971,-0.107,111,0
-0.2,-0.976,-0.107,111,0
-0.196,-0.979,-0.103,111,0
-0.194,-0.983,-0.1,111,0
-0.196,-0.982,-0.1,111,0
-0.198,-0.979,-0.102,111,0
-0.2,-0.977,-0.103,111,0
-0.202,-0.979,-0.104,111,0
-0.202,-0.98,-0.108,112,0
-0.202,-0.981,-0.112,112,0
-0.206,-0.979,-0.11,112,0
-0.211,-0.975,-0.107,112,0
-0.215,-0.973,-0.105,112,0
-0.218,-0.973,-0.103,112,0
-0.224,-0.975,-0.1,112,0
-0.224,-0.972,-0.105,112,0
-0.214,-0.969,-0.111,112,0
-0.207,-0.974,-0.107,112,0
-0.207,-0.977,-0.109,110,0
-0.204,-0.97,-0.117,110,0
-0.194,-0.963,-0.122,110,0
-0.194,-0.968,-0.12,110,0
-0.202,-0.977,-0.12,110,0
-0.203,-0.98,-0.123,110,0
-0.197,-0.978,-0.123,110,0
-0.19,-0.974,-0.121,110,0
-0.192,-0.972,-0.119,110,0
-0.208,-0.972,-0.117,110,0
-0.223,-0.973,-0.116,111,0
-0.23,-0.975,-0.117,111,0
-0.232,-0.975,-0.12,111,0
-0.221,-0.974,-0.122,111,0
-0.21,-0.969,-0.127,111,0
-0.215,-0.967,-0.125,111,0
-0.229,-0.968,-0.114,111,0
-0.238,-0.964,-0.108,111,0
-0.242,-0.959,-0.11,111,0
-0.245,-0.964,-0.112,111,0
-0.246,-0.969,-0.111,111,0
-0.244,-0.968,-0.11,111,0
-0.241,-0.966,-0.113,111,0
-0.24,-0.964,-0.118,111,0
-0.241,-0.968,-0.122,111,0
-0.239,-0.968,-0.124,111,0
-0.226,-0.963,-0.124,111,0
-0.211,-0.963,-0.125,111,0
-0.213,-0.968,-0.124,111,0
-0.228,-0.967,-0.122,111,0
-0.236,-0.963,-0.119,112,0
-0.239,-0.968,-0.12,112,0
-0.235,-0.97,-0.122,112,0
-0.219,-0.968,-0.122,112,0
-0.21,-0.973,-0.116,112,0
-0.216,-0.971,-0.112,112,0
-0.227,-0.966,-0.114,112,0
-0.236,-0.969,-0.122,112,0
-0.232,-0.971,-0.129,112,0
-0.217,-0.973,-0.124,112,0
-0.214,-0.976,-0.111,112,0
-0.225,-0.974,-0.108,112,0
-0.231,-0.959,-0.116,112,0
-0.233,-0.95,-0.116,112,0
-0.238,-0.955,-0.104,112,0
-0.244,-0.961,-0.101,112,0
-0.246,-0.962,-0.104,112,0
-0.246,-0.961,-0.102,112,0
-0.247,-0.958,-0.101,112,0
-0.246,-0.957,-0.106,112,0
-0.247,-0.963,-0.106,113,0
-0.253,-0.971,-0.103,113,0
-0.255,-0.975,-0.1,113,0
-0.244,-0.977,-0.095,113,0
-0.216,-0.976,-0.097,113,0
-0.179,-0.963,-0.106,113,0
-0.165,-0.95,-0.112,113,0
-0.198,-0.949,-0.105,113,0
-0.26,-0.961,-0.094,113,0
-0.303,-0.974,-0.097,113,0
-0.311,-0.975,-0.111,111,0
-0.289,-0.972,-0.118,111,0
-0.247,-0.974,-0.112,111,0
-0.197,-0.977,-0.098,111,0
-0.162,-0.983,-0.092,111,0
-0.159,-0.979,-0.101,111,0
-0.18,-0.964,-0.112,111,0
-0.206,-0.957,-0.11,111,0
-0.223,-0.961,-0.097,111,0
-0.231,-0.969,-0.087,111,0
-0.238,-0.97,-0.082,112,0
-0.243,-0.964,-0.078,112,0
-0.24,-0.959,-0.078,112,0
-0.233,-0.965,-0.08,112,0
-0.231,-0.971,-0.079,112,0
-0.234,-0.967,-0.08,112,0
-0.239,-0.964,-0.078,112,0
-0.246,-0.965,-0.072,112,0
-0.252,-0.965,-0.074,112,0
-0.254,-0.963,-0.082,112,0
-0.254,-0.962,-0.082,111,0
-0.252,-0.963,-0.076,111,0
-0.251,-0.965,-0.073,111,0
-0.248,-0.964,-0.08,111,0
-0.242,-0.962,-0.089,111,0
-0.238,-0.96,-0.089,111,0
-0.241,-0.96,-0.083,111,0
-0.255,-0.96,-0.08,111,0
-0.275,-0.955,-0.083,111,0
-0.284,-0.951,-0.089,111,0
-0.276,-0.951,-0.092,109,0
-0.262,-0.957,-0.091,109,0
-0.254,-0.962,-0.09,109,0
-0.251,-0.965,-0.092,109,0
-0.25,-0.967,-0.093,109,0
-0.248,-0.967,-0.093,109,0
-0.244,-0.968,-0.09,109,0
-0.241,-0.967,-0.088,109,0
-0.232,-0.958,-0.095,109,0
-0.219,-0.958,-0.107,109,0
-0.209,-0.97,-0.114,108,0
-0.206,-0.982,-0.112,108,0
-0.21,-0.981,-0.104,108,0
-0.214,-0.974,-0.101,108,0
-0.216,-0.972,-0.104,108,0
-0.218,-0.971,-0.107,108,0
-0.223,-0.968,-0.109,108,0
-0.229,-0.972,-0.11,108,0
-0.23,-0.977,-0.106,108,0
-0.223,-0.978,-0.106,108,0
-0.213,-0.978,-0.108,106,0
-0.209,-0.977,-0.107,106,0
-0.214,-0.972,-0.105,106,0
-0.22,-0.969,-0.107,106,0
-0.223,-0.971,-0.11,106,0
-0.221,-0.973,-0.11,106,0
-0.215,-0.972,-0.11,106,0
-0.214,-0.969,-0.108,106,0
-0.218,-0.969,-0.109,106,0
-0.219,-0.971,-0.11,106,0
-0.216,-0.972,-0.107,104,0
-0.212,-0.971,-0.107,104,0
-0.21,-0.972,-0.108,104,0
-0.211,-0.974,-0.109,104,0
-0.215,-0.971,-0.11,104,0
-0.217,-0.965,-0.11,104,0
-0.215,-0.966,-0.109,104,0
-0.213,-0.971,-0.109,104,0
-0.213,-0.975,-0.108,104,0
-0.211,-0.975,-0.107,104,0
-0.207,-0.975,-0.108,103,0
-0.202,-0.977,-0.108,103,0
-0.201,-0.979,-0.108,103,0
-0.204,-0.977,-0.108,103,0
-0.206,-0.974,-0.109,103,0
-0.207,-0.973,-0.11,103,0
-0.204,-0.977,-0.105,103,0
-0.2,-0.981,-0.096,103,0
-0.201,-0.977,-0.099,103,0
-0.204,-0.965,-0.113,103,0
-0.213,-0.961,-0.115,104,0
-0.225,-0.968,-0.101,104,0
-0.222,-0.973,-0.093,104,0
-0.215,-0.972,-0.102,104,0
-0.215,-0.972,-0.107,104,0
-0.213,-0.974,-0.103,104,0
-0.21,-0.976,-0.097,104,0
-0.215,-0.976,-0.1,104,0
-0.218,-0.975,-0.104,104,0
-0.214,-0.975,-0.103,104,0
-0.208,-0.976,-0.103,106,0
-0.205,-0.976,-0.104,106,0
-0.207,-0.975,-0.106,106,0
-0.207,-0.975,-0.109,106,0
-0.205,-0.975,-0.108,106,0
-0.203,-0.976,-0.104,106,0
-0.204,-0.977,-0.099,106,0
-0.212,-0.975,-0.102,106,0
-0.22,-0.969,-0.109,106,0
-0.214,-0.972,-0.105,106,0
-0.204,-0.976,-0.103,108,0
-0.203,-0.974,-0.109,108,0
-0.204,-0.975,-0.111,108,0
-0.204,-0.978,-0.108,108,0
-0.204,-0.976,-0.107,108,0
-0.202,-0.974,-0.109,108,0
-0.201,-0.973,-0.11,108,0
-0.205,-0.974,-0.111,108,0
-0.209,-0.975,-0.109,108,0
-0.209,-0.977,-0.107,108,0
-0.209,-0.976,-0.106,109,0
-0.212,-0.973,-0.106,109,0
-0.216,-0.973,-0.107,109,0
-0.217,-0.975,-0.107,109,0
-0.214,-0.976,-0.106,109,0
-0.212,-0.975,-0.106,109,0
-0.213,-0.971,-0.106,109,0
-0.215,-0.971,-0.106,109,0
-0.218,-0.971,-0.108,109,0
-0.218,-0.968,-0.109,109,0
-0.214,-0.97,-0.111,111,0
-0.21,-0.976,-0.113,111,0
-0.208,-0.981,-0.111,111,0
-0.204,-0.982,-0.106,111,0
-0.199,-0.98,-0.102,111,0
-0.192,-0.975,-0.104,111,0
-0.182,-0.971,-0.109,111,0
-0.171,-0.969,-0.111,111,0
-0.175,-0.969,-0.11,111,0
-0.197,-0.97,-0.105,111,0
-0.22,-0.971,-0.099,112,0
-0.236,-0.972,-0.094,112,0
-0.246,-0.97,-0.091,112,0
-0.249,-0.967,-0.091,112,0
-0.246,-0.963,-0.093,112,0
-0.243,-0.958,-0.098,112,0
-0.242,-0.955,-0.103,112,0
-0.245,-0.956,-0.102,112,0
-0.249,-0.956,-0.099,112,0
-0.253,-0.962,-0.096,112,0
-0.257,-0.97,-0.098,114,0
-0.257,-0.973,-0.099,114,0
-0.253,-0.969,-0.096,114,0
-0.244,-0.962,-0.098,114,0
-0.235,-0.96,-0.104,114,0
-0.228,-0.963,-0.108,114,0
-0.224,-0.964,-0.108,114,0
-0.226,-0.964,-0.107,114,0
-0.23,-0.965,-0.106,114,0
-0.231,-0.968,-0.103,114,0
-0.228,-0.972,-0.101,115,0
-0.227,-0.974,-0.101,115,0
-0.224,-0.971,-0.101,115,0
-0.222,-0.97,-0.101,115,0
-0.225,-0.97,-0.099,115,0
-0.228,-0.97,-0.102,115,0
-0.231,-0.969,-0.104,115,0
-0.235,-0.968,-0.102,115,0
-0.237,-0.968,-0.101,115,0
-0.238,-0.969,-0.101,115,0
-0.24,-0.972,-0.1,116,0
-0.241,-0.971,-0.099,116,0
-0.234,-0.962,-0.104,116,0
-0.223,-0.961,-0.111,116,0
-0.222,-0.969,-0.106,116,0
-0.235,-0.971,-0.094,116,0
-0.246,-0.97,-0.092,116,0
-0.245,-0.969,-0.098,116,0
-0.231,-0.968,-0.107,116,0
-0.213,-0.971,-0.109,116,0
-0.208,-0.975,-0.101,117,0
-0.218,-0.978,-0.086,117,0
-0.229,-0.98,-0.079,117,0
-0.237,-0.971,-0.097,117,0
-0.237,-0.962,-0.115,117,0
-0.237,-0.964,-0.104,117,0
-0.232,-0.962,-0.086,117,0
-0.225,-0.964,-0.09,117,0
-0.219,-0.972,-0.104,117,0
-0.202,-0.976,-0.107,117,0
-0.19,-0.976,-0.095,118,0
-0.202,-0.973,-0.09,118,0
-0.223,-0.969,-0.098,118,0
-0.224,-0.968,-0.104,118,0
-0.206,-0.972,-0.108,118,0
-0.197,-0.973,-0.11,118,0
-0.201,-0.973,-0.103,118,0
-0.215,-0.978,-0.098,118,0
-0.231,-0.977,-0.104,118,0
-0.234,-0.973,-0.108,118,0
-0.222,-0.973,-0.103,118,0
-0.216,-0.968,-0.104,118,0
-0.221,-0.963,-0.11,118,0
-0.23,-0.96,-0.11,118,0
-0.236,-0.96,-0.108,118,0
-0.238,-0.961,-0.109,118,0
-0.239,-0.965,-0.107,118,0
-0.241,-0.972,-0.101,118,0
-0.241,-0.974,-0.101,118,0
-0.234,-0.971,-0.107,118,0
-0.224,-0.972,-0.112,118,0
-0.215,-0.974,-0.11,118,0
-0.215,-0.971,-0.108,118,0
-0.219,-0.97,-0.11,118,0
-0.223,-0.974,-0.112,118,0
-0.219,-0.976,-0.111,118,0
-0.209,-0.974,-0.11,118,0
-0.198,-0.972,-0.11,118,0
-0.192,-0.975,-0.112,118,0
-0.198,-0.977,-0.11,118,0
-0.212,-0.975,-0.105,118,0
-0.224,-0.973,-0.104,118,0
-0.229,-0.972,-0.108,118,0
-0.229,-0.97,-0.106,118,0
-0.229,-0.969,-0.103,118,0
-0.231,-0.969,-0.104,118,0
-0.233,-0.97,-0.107,118,0
-0.234,-0.97,-0.105,118,0
-0.235,-0.968,-0.103,118,0
-0.236,-0.967,-0.104,118,0
-0.235,-0.966,-0.106,118,0
-0.231,-0.967,-0.105,118,0
-0.227,-0.968,-0.105,118,0
-0.224,-0.971,-0.107,118,0
-0.226,-0.972,-0.106,118,0
-0.228,-0.968,-0.105,118,0
-0.229,-0.968,-0.105,118,0
-0.227,-0.97,-0.106,118,0
-0.225,-0.972,-0.104,118,0
-0.228,-0.972,-0.101,118,0
-0.232,-0.969,-0.103,119,0
-0.23,-0.968,-0.106,119,0
-0.224,-0.968,-0.107,119,0
-0.22,-0.967,-0.107,119,0
-0.222,-0.965,-0.108,119,0
-0.227,-0.966,-0.109,119,0
-0.231,-0.969,-0.112,119,0
-0.226,-0.971,-0.116,119,0
-0.215,-0.964,-0.114,119,0
-0.22,-0.956,-0.099,119,0
-0.24,-0.959,-0.095,119,0
-0.25,-0.966,-0.11,119,0
-0.247,-0.973,-0.119,119,0
-0.231,-0.975,-0.113,119,0
-0.214,-0.97,-0.109,119,0
-0.212,-0.969,-0.113,119,0
-0.219,-0.973,-0.116,119,0
-0.224,-0.974,-0.118,119,0
-0.226,-0.971,-0.116,119,0
-0.229,-0.971,-0.114,119,0
-0.234,-0.971,-0.115,119,0
-0.239,-0.968,-0.116,119,0
-0.239,-0.966,-0.115,119,0
-0.234,-0.966,-0.114,119,0
-0.23,-0.965,-0.114,119,0
-0.23,-0.963,-0.115,119,0
-0.234,-0.964,-0.115,119,0
-0.236,-0.965,-0.112,119,0
-0.238,-0.965,-0.108,119,0
-0.241,-0.966,-0.106,119,0
-0.242,-0.969,-0.105,119,0
-0.24,-0.968,-0.108,119,0
-0.235,-0.963,-0.109,119,0
-0.233,-0.963,-0.111,119,0
-0.236,-0.966,-0.112,119,0
-0.237,-0.966,-0.11,119,0
-0.234,-0.966,-0.109,119,0
-0.233,-0.966,-0.111,119,0
-0.233,-0.965,-0.111,119,0
-0.232,-0.968,-0.11,119,0
-0.232,-0.968,-0.111,119,0
-0.234,-0.966,-0.112,119,0
-0.236,-0.967,-0.11,119,0
-0.236,-0.969,-0.108,119,0
-0.237,-0.97,-0.105,119,0
-0.236,-0.968,-0.103,119,0
-0.234,-0.965,-0.105,119,0
-0.236,-0.966,-0.109,119,0
-0.237,-0.97,-0.11,119,0
-0.233,-0.972,-0.108,119,0
-0.228,-0.967,-0.106,119,0
-0.227,-0.958,-0.108,119,0
-0.23,-0.96,-0.114,119,0
-0.231,-0.971,-0.117,119,0
-0.232,-0.97,-0.115,119,0
-0.229,-0.965,-0.113,119,0
-0.221,-0.967,-0.112,119,0
-0.217,-0.972,-0.113,119,0
-0.218,-0.976,-0.114,119,0
-0.223,-0.972,-0.114,119,0
-0.231,-0.966,-0.112,120,0
-0.238,-0.964,-0.109,120,0
-0.241,-0.964,-0.108,120,0
-0.241,-0.965,-0.111,120,0
-0.234,-0.97,-0.115,120,0
-0.227,-0.978,-0.118,120,0
-0.224,-0.98,-0.115,120,0
-0.226,-0.972,-0.111,120,0
-0.23,-0.961,-0.113,120,0
-0.232,-0.956,-0.116,120,0
-0.231,-0.959,-0.116,120,0
-0.23,-0.966,-0.115,120,0
-0.224,-0.97,-0.115,120,0
-0.216,-0.968,-0.118,120,0
-0.212,-0.968,-0.118,120,0
-0.216,-0.971,-0.111,120,0
-0.223,-0.974,-0.106,120,0
-0.226,-0.97,-0.11,120,0
-0.223,-0.966,-0.112,120,0
-0.222,-0.972,-0.109,120,0
-0.227,-0.976,-0.105,121,0
-0.233,-0.973,-0.103,121,0
-0.235,-0.968,-0.102,121,0
-0.231,-0.963,-0.104,121,0
-0.219,-0.963,-0.112,121,0
-0.202,-0.968,-0.116,121,0
-0.198,-0.974,-0.105,121,0
-0.221,-0.975,-0.089,121,0
-0.248,-0.966,-0.089,121,0
-0.258,-0.955,-0.104,121,0
-0.25,-0.951,-0.117,122,0
-0.228,-0.955,-0.117,122,0
-0.194,-0.963,-0.11,122,0
-0.177,-0.968,-0.102,122,0
-0.202,-0.97,-0.099,122,0
-0.246,-0.969,-0.098,122,0
-0.279,-0.97,-0.097,122,0
-0.287,-0.974,-0.097,122,0
-0.269,-0.977,-0.089,122,0
-0.237,-0.974,-0.082,122,0
-0.22,-0.973,-0.088,123,0
-0.226,-0.973,-0.103,123,0
-0.233,-0.967,-0.11,123,0
-0.227,-0.966,-0.102,123,0
-0.219,-0.971,-0.081,123,0
-0.225,-0.972,-0.068,123,0
-0.238,-0.968,-0.076,123,0
-0.243,-0.964,-0.09,123,0
-0.236,-0.965,-0.094,123,0
-0.222,-0.972,-0.087,123,0
-0.218,-0.974,-0.078,124,0
-0.226,-0.97,-0.077,124,0
-0.239,-0.971,-0.081,124,0
-0.242,-0.97,-0.075,124,0
-0.233,-0.966,-0.064,124,0
-0.225,-0.97,-0.058,124,0
-0.224,-0.97,-0.063,124,0
-0.229,-0.959,-0.078,124,0
-0.238,-0.955,-0.086,124,0
-0.244,-0.964,-0.078,124,0
-0.248,-0.975,-0.062,125,0
-0.256,-0.972,-0.049,125,0
-0.261,-0.954,-0.056,125,0
-0.254,-0.947,-0.073,125,0
-0.245,-0.956,-0.075,125,0
-0.243,-0.965,-0.065,125,0
-0.246,-0.967,-0.062,125,0
-0.248,-0.964,-0.068,125,0
-0.246,-0.962,-0.073,125,0
-0.24,-0.965,-0.072,125,0
-0.233,-0.972,-0.068,125,0
-0.245,-0.978,-0.06,125,0
-0.262,-0.971,-0.059,125,0
-0.26,-0.96,-0.072,125,0
-0.243,-0.96,-0.083,125,0
-0.223,-0.965,-0.083,125,0
-0.212,-0.971,-0.076,125,0
-0.215,-0.977,-0.07,125,0
-0.234,-0.976,-0.074,125,0
-0.248,-0.958,-0.084,125,0
-0.261,-0.932,-0.093,126,0
-0.286,-0.94,-0.085,126,0
-0.296,-0.98,-0.076,126,0
